logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,gene_symbol
-0.011055359284087197,7.171416905089096,-2.072218373912605,0.04097299727314825,0.5702572659391476,-10.204883056365537,ENSG00000002834,LASP1
0.0018509579672943463,5.009299523481885,0.6753964230420938,0.5010758300397878,1,-12.096814556351362,ENSG00000002919,SNX11
0.001124362154306073,7.451842700545731,0.15214598051426514,0.8793966644412757,1,-12.315061153735078,ENSG00000002933,TMEM176A
-0.0021241098486758938,5.993123152128755,-0.42987366217289535,0.6682677151733298,1,-12.233472985855997,ENSG00000003056,M6PR
-0.0077324849353120504,4.159337938688039,-0.9739551116874405,0.33256920666427303,1,-11.849829022821366,ENSG00000003096,KLHL13
-0.015823458149212967,5.620768132360552,-1.0315006693850055,0.304942917582232,0.9915109018392332,-11.792130298099075,ENSG00000003137,CYP26B1
-0.00535776980118297,2.9486549278971905,-0.6989960768812049,0.4862739763838675,1,-12.080506728885032,ENSG00000003147,ICA1
-0.00568194649525096,2.9700075453771047,-0.5437299308539538,0.5879097971524967,1,-12.177602371782834,ENSG00000003249,DBNDD1
-0.0034346554237352444,5.259861091021792,-1.0646320370492037,0.2897594281730613,0.9772934593311027,-11.75744234347902,ENSG00000003393,ALS2
-0.010210231750777905,3.531001990088636,-1.5450091867933777,0.1256916036806875,0.7855994723189796,-11.135585613499549,ENSG00000003400,CASP10
-0.0063958439428555185,7.597257127594109,-1.2549583702048552,0.21259338463588934,0.8935019597703098,-11.537519311341295,ENSG00000003402,CFLAR
0.0036037210027208494,5.570687943338473,0.4528837824892825,0.6516721259254938,1,-12.223230333118524,ENSG00000003436,TFPI
0.0028242156303990734,4.139405381631155,1.1403240796945058,0.257037642878115,0.9440884626980437,-11.674182904086805,ENSG00000003509,NDUFAF7
-0.00362189663563423,7.161658546116036,-0.8481979629928367,0.39847439171477683,1,-11.964603236398768,ENSG00000003756,RBM5
6.62934056171186e-4,2.9203488168128575,0.0636790237306327,0.9493605212307483,1,-12.324707632324952,ENSG00000003987,MTMR7
0.016849901811878443,7.032556897538006,1.7493734146634297,0.08347808180081298,0.7079406239026795,-10.80493446624064,ENSG00000003989,SLC7A2
0.002543499438816172,6.581267941395829,0.6249611625413811,0.5335050539355553,1,-12.129805998022027,ENSG00000004059,ARF5
2.2613904776755023e-4,3.353595249293155,0.03538670385404229,0.9718461437660872,1,-12.326123844548372,ENSG00000004139,SARM1
0.004277899421851985,6.392853743773291,1.667077557028706,0.09881512902303974,0.7357230266961982,-10.942740005325872,ENSG00000004142,POLDIP2
-0.018503570034043442,7.91333122713973,-2.746120999795584,0.0072221459815099125,0.28959116575927846,-8.660827054837403,ENSG00000004399,PLXND1
4.21616485750343e-4,5.805672287763493,0.12667603883890588,0.8994663725266162,1,-12.318648831116109,ENSG00000004455,AK2
-0.009357342643194275,4.236710653373648,-0.7701017991574418,0.4431633881583388,1,-12.02802336701178,ENSG00000004468,CD38
-0.006010030420348519,6.079945904631643,-1.0037953393372963,0.3180446569611489,1,-11.820313985996954,ENSG00000004478,FKBP4
3.4689040502846225e-4,5.819881075066136,0.13383141894633363,0.8938209257310438,1,-12.317707107882464,ENSG00000004487,KDM1A
-0.007427931448272902,6.655390471948056,-1.5160356036162517,0.13285355272392244,0.8007070432243453,-11.179314559997247,ENSG00000004534,RBM6
0.004892051151759525,3.7936944633474825,0.626453379231241,0.5325303275164989,1,-12.1288663108207,ENSG00000004660,CAMKK1
0.0028278897247263225,4.859945822255503,0.4534699032310267,0.6512516342318557,1,-12.222962484694143,ENSG00000004700,RECQL
-0.006057631879692439,4.626872928770874,-1.2913245681888361,0.19974580410019646,0.8850703338613334,-11.4915196866262,ENSG00000004766,VPS50
0.012468733791630581,5.966917490353683,1.2329356175894508,0.22066284772423952,0.9032355542342415,-11.564758036786738,ENSG00000004776,HSPB6
-0.008009475408473882,4.541905907956232,-0.9942933408597905,0.3226231787739594,1,-11.82980708992802,ENSG00000004777,ARHGAP33
0.005460627799315344,5.801972246783107,1.2184702759689299,0.22608321915263216,0.9082273715315069,-11.582395317493066,ENSG00000004779,NDUFAB1
0.012493936698752843,7.878779829219092,0.8145780131569633,0.41736513744548753,1,-11.992645182830461,ENSG00000004799,PDK4
-7.304790036273659e-4,0.4159507305045887,-0.1498639622262084,0.8811918321256355,1,-12.315409317821322,ENSG00000004809,SLC22A16
3.291659962780655e-4,1.445178110355388,0.039819198327691846,0.9683214051373608,1,-12.325955405741391,ENSG00000004838,ZMYND10
0.013267143837790069,5.066264198871271,0.9992296643549174,0.3202391949334667,1,-11.824886420268784,ENSG00000004846,ABCB5
-3.76505705524589e-4,0.804515433278724,-0.05318214943032846,0.9576992172735321,1,-12.32532744857259,ENSG00000004848,ARX
0.012730681373337374,5.3015692564147345,3.250292485008529,0.001598685653720002,0.17915085486234478,-7.266835083750554,ENSG00000004864,SLC25A13
-0.00492747914600952,4.88352640047797,-1.6339122950722784,0.1056097688233948,0.7539195227062034,-10.996506755671426,ENSG00000004866,ST7
-0.00506253290288244,6.035871487124981,-1.3536378811809977,0.17908574271846964,0.863175899648973,-11.409754556932532,ENSG00000004897,CDC27
0.005594749768207805,1.9431500089139129,0.25954605640680956,0.7957794215674764,1,-12.292729681064726,ENSG00000004939,SLC4A1
0.001147116118441231,0.36014760097259435,0.26997649212577396,0.787767943344665,1,-12.28994091034704,ENSG00000004948,CALCR
0.0019625506419344275,4.5998084967216375,0.6924532681206681,0.4903534522809385,1,-12.085083486340691,ENSG00000004961,HCCS
