ensembl_gene_id,gene_name,RPE1_baseline,K562_Ess_baseline,K562_GWPS_baseline
ENSG00000136938,ANP32B,5.959305,15.58417,12.772378
ENSG00000136940,PDCL,0.2636599,0.4254246,0.3316789
ENSG00000136942,RPL35,24.624378,27.743626,22.864033
ENSG00000136943,CTSV,,0.13927327,0.10968271
ENSG00000136950,ARPC5L,1.7009178,3.082684,1.9519252
ENSG00000136982,DSCC1,0.15333772,0.33739474,0.2506201
ENSG00000136986,DERL1,0.6009361,1.0073532,0.71956664
ENSG00000136997,MYC,0.7546293,3.3296142,2.7945514
ENSG00000137038,DMAC1,0.96961856,0.4486363,0.35211778
ENSG00000137040,RANBP6,0.32081932,0.1481489,0.10809387
ENSG00000137054,POLR1E,0.47855723,0.3402979,0.27554438
ENSG00000137055,PLAA,0.42496994,0.23160335,0.16982178
ENSG00000137073,UBAP2,0.5701869,0.899703,0.69585526
ENSG00000137074,APTX,0.51710194,0.9720228,0.67758656
ENSG00000137076,TLN1,4.53138,1.4685032,1.2622893
ENSG00000137100,DCTN3,2.111848,1.0460421,0.8318079
ENSG00000137106,GRHPR,1.1829616,1.1303011,0.98932457
ENSG00000137124,ALDH1B1,0.22365606,0.24523984,0.19468182
ENSG00000137133,HINT2,0.649679,0.6514202,0.64483476
ENSG00000137135,ARHGEF39,,0.15698585,0.13166212
ENSG00000137145,DENND4C,0.16209772,0.16576387,0.13239104
ENSG00000137154,RPS6,41.15269,38.39803,33.44503
ENSG00000137161,CNPY3,0.44333008,0.46544948,0.41838545
ENSG00000137166,FOXP4,0.15226257,0.14842115,0.101279
ENSG00000137168,PPIL1,0.29687908,0.9720972,0.75387806
ENSG00000137177,KIF13A,0.4953445,0.201759,0.19590294
ENSG00000137185,ZSCAN9,,0.14340025,0.124499746
ENSG00000137193,PIM1,0.110101275,1.3726238,1.3973787
ENSG00000137198,GMPR,0.15421829,0.96639526,1.0142571
ENSG00000137200,CMTR1,0.17479919,0.26017368,0.21303958
ENSG00000137203,TFAP2A,0.49366572,0.21404557,0.18719675
ENSG00000137207,YIPF3,0.98154664,0.6012633,0.5576474
ENSG00000137210,TMEM14B,3.293542,5.8103337,4.385055
ENSG00000137216,TMEM63B,0.1905774,0.2056673,0.14693713
ENSG00000137221,TJAP1,0.10112973,0.15026337,0.111223064
ENSG00000137266,SLC22A23,,0.19205384,0.15575849
ENSG00000137267,TUBB2A,0.49373075,0.22256818,0.16684826
ENSG00000137274,BPHL,0.15262589,0.14195885,0.15317611
ENSG00000137275,RIPK1,0.19751088,0.31515968,0.24095634
ENSG00000137285,TUBB2B,,0.33030704,0.37090695
ENSG00000137288,UQCC2,2.118779,1.893722,1.5196339
ENSG00000137309,HMGA1,17.179213,15.944917,13.056139
ENSG00000137310,TCF19,0.27740583,0.19482048,0.14587003
ENSG00000137312,FLOT1,2.9397702,0.67309093,0.5674398
ENSG00000137331,IER3,1.9901869,0.37776634,0.24659987
ENSG00000137337,MDC1,0.23630095,0.86364263,0.5979814
ENSG00000137338,PGBD1,0.13169867,0.22691923,0.17748009
ENSG00000137364,TPMT,0.33484298,0.38766387,0.3011879
ENSG00000137404,NRM,0.22764295,0.2154041,0.19989055
ENSG00000137409,MTCH1,2.7934825,2.1436667,1.8088506
ENSG00000137411,VARS2,,0.19535623,0.16185965
ENSG00000137413,TAF8,0.10885548,0.3228713,0.26304826
ENSG00000137414,FAM8A1,0.11898578,0.20549904,0.18426587
ENSG00000137434,C6orf52,,0.13228294,0.13095178
ENSG00000137478,FCHSD2,0.16388352,0.15009187,0.12759718
ENSG00000137486,ARRB1,,0.32010087,0.27827987
ENSG00000137492,THAP12,0.43957403,0.77780837,0.5561425
ENSG00000137497,NUMA1,0.901291,0.6886766,0.5757568
ENSG00000137500,CCDC90B,0.93567806,0.58057415,0.46335366
ENSG00000137502,RAB30,0.15746696,0.19386841,0.15224828
ENSG00000137504,CREBZF,0.29252043,0.681478,0.578292
ENSG00000137509,PRCP,0.3867938,0.25396577,0.26523307
ENSG00000137513,NARS2,0.16084877,0.39290577,0.29016703
ENSG00000137522,RNF121,0.31825584,0.25932777,0.18893561
ENSG00000137547,MRPL15,1.5191865,2.5697992,1.8713298
ENSG00000137563,GGH,0.9304636,0.55756426,0.4219624
ENSG00000137574,TGS1,0.47645885,0.89130974,0.7292077
ENSG00000137575,SDCBP,1.1334435,1.0488099,0.922037
ENSG00000137601,NEK1,0.3917867,0.44182372,0.32136273
ENSG00000137656,BUD13,0.1887002,0.23890418,0.18890463
ENSG00000137692,DCUN1D5,1.3681697,3.0867732,2.1560695
ENSG00000137700,SLC37A4,0.17177525,0.4632084,0.43875483
ENSG00000137710,RDX,2.4877694,1.4837517,1.1925936
ENSG00000137713,PPP2R1B,0.23784348,0.40168184,0.29677394
ENSG00000137714,FDX1,0.92859894,0.99167264,0.64011186
ENSG00000137720,C11orf1,0.36546364,0.47925875,0.39721447
ENSG00000137764,MAP2K5,0.10950265,0.14587988,0.13944189
ENSG00000137770,CTDSPL2,0.3762022,0.37541834,0.31513923
ENSG00000137776,SLTM,1.512237,1.6698048,1.2795539
ENSG00000137804,NUSAP1,1.8645061,1.2854452,1.1070057
ENSG00000137806,NDUFAF1,0.26177123,0.3188057,0.2665052
ENSG00000137807,KIF23,1.3687904,0.71016145,0.52957916
ENSG00000137812,KNL1,0.88282895,1.0223498,0.78932637
ENSG00000137814,HAUS2,0.32148853,0.45607218,0.32315663
ENSG00000137815,RTF1,1.4208546,1.038746,0.86335987
ENSG00000137818,RPLP1,90.139206,106.93694,95.98031
ENSG00000137822,TUBGCP4,0.25139052,0.35580197,0.27879488
ENSG00000137824,RMDN3,0.3320288,0.33404505,0.2584824
ENSG00000137825,ITPKA,,0.15108444,0.1303772
ENSG00000137845,ADAM10,0.78082085,0.42219284,0.39848933
ENSG00000137871,ZNF280D,0.37931105,0.2784254,0.2550539
ENSG00000137876,RSL24D1,1.4802637,2.808489,2.575507
ENSG00000137880,GCHFR,,0.38605472,0.43799084
ENSG00000137942,FNBP1L,0.33324546,0.16184522,0.15507126
ENSG00000137944,KYAT3,0.20588936,0.46509555,0.38023376
ENSG00000137947,GTF2B,0.44468212,0.7824218,0.64112896
ENSG00000137955,RABGGTB,0.73766667,1.5030451,1.0691407
ENSG00000137992,DBT,0.1425955,0.3481184,0.29121625
ENSG00000137996,RTCA,0.5652981,0.84605056,0.6241107
ENSG00000138018,SELENOI,0.23041216,0.26091442,0.1940095
ENSG00000138029,HADHB,0.8065111,1.3901514,1.2043152
ENSG00000138030,KHK,,0.11345823,0.1106356
ENSG00000138032,PPM1B,0.19912559,0.31497416,0.2500108
ENSG00000138035,PNPT1,0.774354,1.5044754,1.0743002
ENSG00000138036,DYNC2LI1,0.1527295,0.32369083,0.26494223
ENSG00000138050,THUMPD2,0.2012278,0.43747717,0.3392061
ENSG00000138069,RAB1A,1.4551502,1.229828,0.9070607
ENSG00000138071,ACTR2,3.1156633,2.9177613,2.4993582
ENSG00000138073,PREB,0.25903448,0.41974914,0.29059118
ENSG00000138074,SLC5A6,0.13482459,0.5613181,0.37543616
ENSG00000138078,PREPL,0.37554827,0.46772325,0.37396607
ENSG00000138081,FBXO11,0.49355033,0.45174968,0.35650018
ENSG00000138085,ATRAID,1.7802763,1.0833637,0.9220509
ENSG00000138092,CENPO,0.23371811,0.3606663,0.23531778
ENSG00000138095,LRPPRC,1.1290253,4.6238008,3.4055214
ENSG00000138107,ACTR1A,1.0535907,0.38035345,0.31413794
ENSG00000138138,ATAD1,0.49277478,0.4009972,0.30972737
ENSG00000138160,KIF11,1.9442008,1.0318438,0.78165907
ENSG00000138175,ARL3,2.3023238,0.15024203,0.13207084
ENSG00000138180,CEP55,2.313831,0.21986459,0.17088512
ENSG00000138182,KIF20B,2.8700664,1.0661311,0.8173717
ENSG00000138190,EXOC6,0.35266665,0.510326,0.39567903
ENSG00000138231,DBR1,0.11146906,0.26711887,0.20048231
ENSG00000138246,DNAJC13,0.650154,0.2508574,0.1979637
ENSG00000138279,ANXA7,1.7801487,1.2319847,0.96181285
ENSG00000138303,ASCC1,0.26395825,0.24906121,0.21747158
ENSG00000138326,RPS24,52.17009,36.802055,34.953907
ENSG00000138336,TET1,0.111898236,0.84234506,0.7983424
ENSG00000138346,DNA2,0.28993025,0.44376794,0.3585958
ENSG00000138363,ATIC,1.0176369,2.041668,1.4946771
ENSG00000138375,SMARCAL1,0.16150461,0.22577716,0.1874802
ENSG00000138376,BARD1,0.5639245,0.3414032,0.28421956
ENSG00000138381,ASNSD1,0.34331346,0.4321219,0.2940076
ENSG00000138382,METTL5,1.6799202,2.8840868,2.1413023
ENSG00000138385,SSB,3.9306533,5.447791,4.3941493
ENSG00000138386,NAB1,0.11768067,0.25271818,0.19288348
ENSG00000138398,PPIG,1.4099517,2.828063,2.2691264
ENSG00000138399,FASTKD1,,0.4388553,0.32123953
ENSG00000138413,IDH1,0.254338,0.5403385,0.53325814
ENSG00000138430,OLA1,2.4711459,3.2441308,2.658851
ENSG00000138433,CIR1,0.51901084,0.51150584,0.5070604
ENSG00000138434,ITPRID2,1.2084005,0.3996778,0.3078912
ENSG00000138439,FAM117B,,0.18019526,0.16047075
ENSG00000138442,WDR12,0.52292323,1.5009274,1.1827741
ENSG00000138443,ABI2,1.216793,0.7999652,0.66371894
ENSG00000138448,ITGAV,1.1395106,0.22007217,0.18792573
ENSG00000138449,SLC40A1,,0.8007317,0.6993757
ENSG00000138468,SENP7,,0.38811758,0.3426046
ENSG00000138495,COX17,1.0533594,1.5430347,1.2283239
ENSG00000138592,USP8,0.7108085,0.47313353,0.37894174
ENSG00000138593,SECISBP2L,0.4331925,0.1583966,0.1291146
ENSG00000138594,TMOD3,2.4379027,0.71411407,0.59867483
ENSG00000138600,SPPL2A,0.60844815,0.33165815,0.25385436
ENSG00000138604,GLCE,0.13422497,0.32487455,0.26670158
ENSG00000138614,INTS14,0.21013437,0.32580668,0.26073444
ENSG00000138621,PPCDC,0.15515687,0.16358167,0.1294807
ENSG00000138629,UBL7,0.2890658,0.3765464,0.30531508
ENSG00000138639,ARHGAP24,0.13946989,0.13495505,0.10238238
ENSG00000138640,FAM13A,0.21767157,0.31156132,0.2573676
ENSG00000138658,ZGRF1,0.15017822,0.2789378,0.2239628
ENSG00000138660,AP1AR,0.19069779,0.30781367,0.25141212
ENSG00000138663,COPS4,0.6386819,0.8312031,0.61449695
ENSG00000138668,HNRNPD,5.052684,8.708411,6.7518964
ENSG00000138674,SEC31A,1.8038746,1.5593745,1.0465235
ENSG00000138685,FGF2,1.4834754,0.3679348,0.26828828
ENSG00000138686,BBS7,0.3703243,0.30702224,0.2458897
ENSG00000138688,KIAA1109,0.5357923,0.2275049,0.20567925
ENSG00000138698,RAP1GDS1,0.65860486,0.47198024,0.3525062
ENSG00000138709,LARP1B,0.35439956,0.7558619,0.54622805
ENSG00000138750,NUP54,0.42910644,0.8807133,0.67139614
ENSG00000138756,BMP2K,0.323294,1.6513062,1.2143382
ENSG00000138757,G3BP2,2.325865,2.500441,2.0639591
ENSG00000138758,SEPTIN11,2.6843946,2.0531883,1.5090588
ENSG00000138760,SCARB2,1.4182278,0.24850515,0.19957763
ENSG00000138767,CNOT6L,0.25432163,0.4344915,0.38379022
ENSG00000138768,USO1,1.1199464,0.85161877,0.6764149
ENSG00000138772,ANXA3,0.3016918,0.2548697,0.31629866
ENSG00000138777,PPA2,1.1437883,0.8967606,0.7018886
ENSG00000138778,CENPE,1.8237041,1.0815974,0.8684279
ENSG00000138780,GSTCD,0.1558976,0.25768465,0.1929686
ENSG00000138785,INTS12,0.23603405,0.2819694,0.22182341
ENSG00000138794,CASP6,0.32936415,0.59428406,0.4473556
ENSG00000138795,LEF1,,0.4131567,0.30831257
ENSG00000138796,HADH,0.42707074,0.7736846,0.6415816
ENSG00000138801,PAPSS1,0.84223473,1.033017,0.95293313
ENSG00000138802,SEC24B,0.22479343,0.24252282,0.17920993
ENSG00000138814,PPP3CA,0.79015684,0.3960928,0.35682312
ENSG00000138821,SLC39A8,0.26302102,0.72900957,0.5142512
ENSG00000138867,GUCD1,0.2893193,0.20862563,0.17168891
ENSG00000139083,ETV6,0.24144271,0.12168627,0.12068539
ENSG00000139112,GABARAPL1,0.15366395,0.18369368,0.14812335
ENSG00000139116,KIF21A,0.28236172,0.5795244,0.42447487
ENSG00000139117,CPNE8,,0.2322892,0.20091993
ENSG00000139131,YARS2,0.6104311,0.5722366,0.45815262
ENSG00000139146,SINHCAF,0.5359703,1.2867477,1.1241246
ENSG00000139154,AEBP2,0.34746876,0.21668766,0.16400935
ENSG00000139163,ETNK1,0.7000134,0.89215624,0.7233829
ENSG00000139168,ZCRB1,1.6484485,0.97024465,0.8315722
ENSG00000139180,NDUFA9,1.646461,1.0785146,0.79399
ENSG00000139218,SCAF11,1.7610784,2.9973502,2.322312
ENSG00000139219,COL2A1,,0.57894874,0.50646913
ENSG00000139233,LLPH,0.844978,1.0324628,0.70947003
ENSG00000139266,MARCH9,0.23191708,0.19574898,0.16197345
ENSG00000139291,TMEM19,0.23946142,0.22499314,0.1740559
ENSG00000139323,POC1B,0.14145456,0.12566893,0.1073317
ENSG00000139324,TMTC3,0.45841673,0.20996156,0.152485
ENSG00000139343,SNRPF,2.899155,5.163821,4.314849
ENSG00000139350,NEDD1,0.54303735,0.19677545,0.16074595
ENSG00000139372,TDG,0.33223552,1.3475525,0.9449232
ENSG00000139405,RITA1,0.33195585,0.3934573,0.30675915
ENSG00000139428,MMAB,0.3943238,0.64390457,0.54811335
ENSG00000139433,GLTP,1.2103658,0.19335844,0.14441705
ENSG00000139436,GIT2,0.28942358,0.25461516,0.21557967
ENSG00000139437,TCHP,0.45231232,0.4252745,0.32854348
ENSG00000139496,NUP58,0.7263663,0.5792736,0.42388925
ENSG00000139505,MTMR6,0.40460172,0.15724403,0.12024723
ENSG00000139514,SLC7A1,0.35518909,0.4121848,0.42108843
ENSG00000139546,TARBP2,0.24608557,0.4144368,0.34341052
ENSG00000139579,NABP2,0.9196983,0.6048428,0.45043445
ENSG00000139613,SMARCC2,0.8273086,0.83774483,0.7290175
ENSG00000139618,BRCA2,0.65977025,0.8230923,0.672709
ENSG00000139620,KANSL2,0.12788203,0.38806388,0.27142474
ENSG00000139624,CERS5,0.26928246,0.20800048,0.17744198
ENSG00000139629,GALNT6,,0.18460925,0.17226844
ENSG00000139636,LMBR1L,0.09554102,0.21749207,0.20638162
ENSG00000139641,ESYT1,0.55165124,0.63616383,0.5672157
ENSG00000139644,TMBIM6,5.4049654,3.5097578,2.8137138
ENSG00000139645,ANKRD52,0.23253256,0.15650903,0.10944547
ENSG00000139651,ZNF740,,0.12938154,0.13236305
ENSG00000139668,WDFY2,0.2853555,0.44103727,0.3620922
ENSG00000139684,ESD,2.1942973,4.3410907,3.1153288
ENSG00000139687,RB1,0.8263972,0.6426994,0.50589544
ENSG00000139697,SBNO1,0.91954243,2.202924,1.7198296
ENSG00000139718,SETD1B,,0.16477878,0.12134498
ENSG00000139719,VPS33A,0.24233769,0.5515694,0.41431674
ENSG00000139722,VPS37B,0.33986002,0.33212748,0.2583356
ENSG00000139726,DENR,1.2175026,1.5422639,1.1881918
ENSG00000139734,DIAPH3,2.117887,0.96351975,0.8089981
ENSG00000139746,RBM26,0.91645926,1.8423275,1.3087513
ENSG00000139793,MBNL2,0.42347994,0.15706244,0.18831712
ENSG00000139826,ABHD13,0.14350958,0.26210448,0.18756218
ENSG00000139832,RAB20,,,0.10361315
ENSG00000139835,GRTP1,,0.116991356,0.12661539
ENSG00000139842,CUL4A,0.5506387,1.096809,0.830248
ENSG00000139921,TMX1,0.93611884,0.96939814,0.7556556
ENSG00000139974,SLC38A6,0.24264267,0.20476945,0.15054974
ENSG00000139990,DCAF5,0.22568639,0.31550795,0.24624626
ENSG00000140006,WDR89,,0.17031889,0.12722304
ENSG00000140022,STON2,,0.41314778,0.3840136
ENSG00000140025,EFCAB11,0.15020426,0.22657646,0.20453587
ENSG00000140043,PTGR2,,0.14879647,0.13155328
ENSG00000140044,JDP2,,,0.11706415
ENSG00000140105,WARS,0.5287754,0.89020914,0.93886805
ENSG00000140153,WDR20,0.33564663,0.15812603,0.11803622
ENSG00000140157,NIPA2,0.7511084,0.7521394,0.52558255
ENSG00000140259,MFAP1,0.6923177,0.9070727,0.6806877
ENSG00000140262,TCF12,0.52240723,0.34746584,0.26319045
ENSG00000140263,SORD,0.27015838,0.44947028,0.3899501
ENSG00000140264,SERF2,13.232789,8.244463,7.0042634
ENSG00000140284,SLC27A2,,0.34738714,0.28117698
ENSG00000140299,BNIP2,0.6981574,0.70205677,0.5867814
ENSG00000140307,GTF2A2,2.814494,3.2684002,2.125475
ENSG00000140319,SRP14,9.4405,6.3029213,4.664848
ENSG00000140332,TLE3,0.2951262,0.22364935,0.19089073
ENSG00000140350,ANP32A,1.9303445,5.3966894,3.8217201
ENSG00000140365,COMMD4,1.9328169,1.5711001,1.1425946
ENSG00000140367,UBE2Q2,0.4555713,0.21766616,0.18129276
ENSG00000140374,ETFA,1.1795219,2.3726683,1.9550247
ENSG00000140382,HMG20A,0.17058653,0.2879035,0.24331738
ENSG00000140386,SCAPER,0.1726808,0.21306205,0.20452724
ENSG00000140391,TSPAN3,1.4047376,0.89183253,0.6994016
ENSG00000140395,WDR61,0.6397193,0.9585985,0.6862808
ENSG00000140396,NCOA2,0.11445865,0.24327126,0.19664218
ENSG00000140400,MAN2C1,0.1546372,0.2189316,0.1961938
ENSG00000140406,TLNRD1,0.27014413,0.24560194,0.16737819
ENSG00000140416,TPM1,29.137182,0.28281716,0.22578493
ENSG00000140443,IGF1R,0.24063274,0.37005797,0.31709057
ENSG00000140451,PIF1,0.27309245,0.628699,0.4789079
ENSG00000140455,USP3,0.33616856,0.6117802,0.51463264
ENSG00000140463,BBS4,0.15229425,0.32622635,0.27984712
ENSG00000140464,PML,0.19087441,0.21646848,0.18652855
ENSG00000140471,LINS1,,0.3294667,0.21868329
ENSG00000140474,ULK3,,0.14017807,0.13629015
ENSG00000140479,PCSK6,,0.15633754,0.13912378
ENSG00000140497,SCAMP2,0.4384151,0.53690344,0.4451318
ENSG00000140521,POLG,0.20626138,0.3225115,0.24343637
ENSG00000140525,FANCI,0.6207141,1.1283025,0.8075438
ENSG00000140526,ABHD2,0.40963715,0.26738843,0.2645725
ENSG00000140534,TICRR,,0.230766,0.17728555
ENSG00000140545,MFGE8,0.3766985,0.35872295,0.42795008
ENSG00000140553,UNC45A,0.44466627,0.4284847,0.32627743
ENSG00000140564,FURIN,0.52030283,0.54480296,0.47709277
ENSG00000140575,IQGAP1,2.9610138,1.2487295,1.0336801
ENSG00000140577,CRTC3,0.18021852,0.31966352,0.24440719
ENSG00000140598,EFL1,0.3131971,0.21781029,0.18028714
ENSG00000140612,SEC11A,4.19807,4.5543113,3.7119691
ENSG00000140632,GLYR1,0.5114599,1.1480348,0.8039508
ENSG00000140650,PMM2,0.36416942,0.36599728,0.27912086
ENSG00000140694,PARN,0.40186033,0.4649681,0.3758436
ENSG00000140718,FTO,0.26911294,0.17433602,0.14362332
ENSG00000140740,UQCRC2,1.180996,2.252579,1.8493202
ENSG00000140743,CDR2,0.29228422,0.17659451,0.12518185
ENSG00000140750,ARHGAP17,0.31753826,0.19527021,0.14792271
ENSG00000140829,DHX38,0.43627644,0.6179649,0.42760533
ENSG00000140830,TXNL4B,0.11883007,0.21598321,0.14751212
ENSG00000140836,ZFHX3,0.28574064,0.09795229,0.10418462
ENSG00000140854,KATNB1,0.1807347,0.3354646,0.29502594
ENSG00000140859,KIFC3,0.4769998,0.15746015,0.17619829
ENSG00000140905,GCSH,1.8135642,2.9499912,2.100494
ENSG00000140931,CMTM3,0.3859123,0.27344972,0.27418715
ENSG00000140941,MAP1LC3B,1.9953499,1.373827,1.1014508
ENSG00000140943,MBTPS1,0.5878541,0.378983,0.32111323
ENSG00000140948,ZCCHC14,0.12709448,0.14752136,0.11617976
ENSG00000140983,RHOT2,0.38851348,0.6664787,0.5432265
ENSG00000140988,RPS2,115.62124,110.40412,93.21653
ENSG00000140990,NDUFB10,4.4829555,5.7183223,4.0694313
ENSG00000140992,PDPK1,0.31435782,0.37431243,0.29046908
ENSG00000140995,DEF8,1.2868968,0.7657416,0.5154675
ENSG00000141002,TCF25,1.4790165,1.125817,1.0039686
ENSG00000141027,NCOR1,1.4454255,1.2331045,0.9866436
ENSG00000141030,COPS3,1.1749817,1.6283029,1.2370571
ENSG00000141034,GID4,0.118978016,0.12986678,0.11286386
ENSG00000141068,KSR1,,0.32994422,0.31387615
ENSG00000141076,UTP4,0.39947447,0.85713565,0.584941
ENSG00000141084,RANBP10,,0.15451613,0.11638301
ENSG00000141098,GFOD2,0.2133993,0.19034821,0.13798767
ENSG00000141101,NOB1,0.5702756,1.1679966,1.0703217
ENSG00000141127,PRPSAP2,0.30532244,0.41151762,0.31816363
ENSG00000141219,C17orf80,0.15289798,0.31667966,0.23551747
ENSG00000141232,TOB1,0.1489427,0.24113482,0.20688958
ENSG00000141252,VPS53,0.5401796,0.31081668,0.24700098
ENSG00000141255,SPATA22,,0.13436902,0.10947417
ENSG00000141279,NPEPPS,1.0707396,1.3400531,0.9871035
ENSG00000141298,SSH2,0.33566147,0.26403356,0.2356551
ENSG00000141349,G6PC3,0.6346003,0.41665244,0.35543573
ENSG00000141367,CLTC,3.0188432,3.8186247,2.6026049
ENSG00000141378,PTRH2,0.38306314,0.64240354,0.4783161
ENSG00000141380,SS18,0.41772857,0.40723526,0.3106726
ENSG00000141384,TAF4B,,0.18768455,0.14995468
ENSG00000141385,AFG3L2,0.75606096,0.9042638,0.735303
ENSG00000141424,SLC39A6,0.5303962,0.1670029,0.112582564
ENSG00000141425,RPRD1A,0.36383635,0.6201519,0.51198834
ENSG00000141428,C18orf21,0.20415625,0.41147473,0.3129869
ENSG00000141429,GALNT1,1.83441,1.050447,0.8346879
ENSG00000141446,ESCO1,0.30914024,0.79422915,0.7180909
ENSG00000141456,PELP1,0.4999784,0.6715911,0.49316484
ENSG00000141480,ARRB2,0.13857678,0.12910956,0.114468776
ENSG00000141499,WRAP53,0.17665578,0.11956119,0.10407389
ENSG00000141522,ARHGDIA,3.276994,1.553776,1.1398199
ENSG00000141524,TMC6,,0.5838558,0.54150456
ENSG00000141543,EIF4A3,1.0523852,1.8290203,1.3444037
ENSG00000141551,CSNK1D,0.816867,0.7191525,0.5703852
ENSG00000141552,ANAPC11,2.4777167,2.8626406,2.2083786
ENSG00000141556,TBCD,0.376127,0.22953267,0.19103587
ENSG00000141560,FN3KRP,0.38882673,0.2367173,0.20092434
ENSG00000141562,NARF,0.6402821,0.8575595,0.944983
ENSG00000141564,RPTOR,,0.17254211,0.12807211
ENSG00000141568,FOXK2,0.29153904,0.5597588,0.43519068
ENSG00000141569,TRIM65,,0.20852602,0.17672162
ENSG00000141576,RNF157,,0.36659193,0.31736732
ENSG00000141580,WDR45B,0.653722,0.3633702,0.26834074
ENSG00000141582,CBX4,0.17594916,0.25057688,0.224362
ENSG00000141627,DYM,0.27244198,0.24713863,0.2214897
ENSG00000141646,SMAD4,0.5036397,0.40339255,0.32700413
ENSG00000141682,PMAIP1,0.39797345,0.17995764,0.14511102
ENSG00000141698,NT5C3B,1.1935967,0.87691784,0.7289363
ENSG00000141699,RETREG3,0.11893626,0.14192684,0.12884702
ENSG00000141741,MIEN1,1.207842,1.2182025,0.92236996
ENSG00000141744,PNMT,,0.5248806,0.42311323
ENSG00000141753,IGFBP4,,,0.14678223
ENSG00000141759,TXNL4A,3.1509519,3.130279,2.2212827
ENSG00000141858,SAMD1,0.6408115,1.0297905,0.6510691
ENSG00000141867,BRD4,1.4820644,2.2234006,1.6527492
ENSG00000141873,SLC39A3,0.39650092,3.5418763,3.215259
ENSG00000141905,NFIC,2.5128715,0.7649303,0.6321057
ENSG00000141933,TPGS1,0.7053856,0.55645484,0.4830601
ENSG00000141959,PFKL,0.8785936,0.6354919,0.65618604
ENSG00000141965,FEM1A,0.14142059,0.35608193,0.23921062
ENSG00000141971,MVB12A,0.49723732,0.5543454,0.50524086
ENSG00000141985,SH3GL1,0.70951796,0.4077959,0.32128382
ENSG00000141994,DUS3L,,0.6214412,0.4294949
ENSG00000142002,DPP9,0.5587016,0.35423443,0.25619698
ENSG00000142039,CCDC97,,0.1418386,0.123841256
ENSG00000142166,IFNAR1,0.7232284,0.6857357,0.60582715
ENSG00000142168,SOD1,5.032654,6.3781605,4.6664114
ENSG00000142186,SCYL1,0.442847,0.45226943,0.38773224
ENSG00000142188,TMEM50B,0.28364217,0.5549544,0.4041639
ENSG00000142207,URB1,0.30287206,0.79294974,0.50511175
ENSG00000142208,AKT1,0.9645879,0.5235697,0.43658966
ENSG00000142227,EMP3,6.5631404,2.6696894,2.1991363
ENSG00000142230,SAE1,1.1492412,1.4848253,1.1460791
ENSG00000142252,GEMIN7,0.37165475,0.61295044,0.47691083
ENSG00000142327,RNPEPL1,0.41316798,0.28215325,0.27716598
ENSG00000142330,CAPN10,0.11915373,0.1360648,0.11526757
ENSG00000142396,ERVK3-1,0.5475113,1.2023226,0.81563103
ENSG00000142409,ZNF787,0.38596514,0.76417863,0.56732833
ENSG00000142444,TIMM29,0.27447158,0.5492452,0.3658331
ENSG00000142453,CARM1,0.4320819,0.5810379,0.46311942
ENSG00000142507,PSMB6,4.3305564,3.5370953,2.351209
ENSG00000142534,RPS11,17.575283,29.039705,25.755392
ENSG00000142541,RPL13A,41.84029,41.85387,40.372433
ENSG00000142544,CTU1,0.25544575,0.38933933,0.29789248
ENSG00000142546,NOSIP,0.75770605,1.4337512,1.076367
ENSG00000142599,RERE,0.5891479,0.4890111,0.41617543
ENSG00000142634,EFHD2,0.92036504,0.504167,0.4211871
ENSG00000142655,PEX14,0.14969623,0.20833977,0.17036739
ENSG00000142657,PGD,1.0064094,1.7600068,1.434558
ENSG00000142669,SH3BGRL3,16.627405,1.277974,1.1799543
ENSG00000142676,RPL11,39.508194,53.308056,46.118324
ENSG00000142684,ZNF593,0.9799906,2.6870644,1.7595574
ENSG00000142686,C1orf216,0.1784362,0.29515454,0.24518242
ENSG00000142687,KIAA0319L,0.44966015,0.5670981,0.5049496
ENSG00000142694,EVA1B,0.62363976,0.3339372,0.32351783
ENSG00000142731,PLK4,0.19002217,0.28491607,0.21634285
ENSG00000142751,GPN2,0.21156676,0.26883733,0.20704238
ENSG00000142784,WDTC1,0.121578515,0.1181451,0.10860526
ENSG00000142798,HSPG2,0.1782032,0.12116291,0.12977012
ENSG00000142856,ITGB3BP,0.5844982,1.1844571,0.85626614
ENSG00000142864,SERBP1,8.784634,17.189772,12.461757
ENSG00000142867,BCL10,0.4471333,0.25578833,0.20956917
ENSG00000142892,PIGK,0.38519475,0.36024836,0.25822055
ENSG00000142937,RPS8,37.74891,67.748245,59.418877
