perturbation_id,knockdown_gene,direction,ARE_enrichment
8079_SLC39A8_P1P2_ENSG00000138821,SLC39A8,DOWN,-0.0468365147783282
8496_STAT3_P1P2_ENSG00000168610,STAT3,DOWN,0.051785714285711604
8619_SYK_P1_ENSG00000165025,SYK,DOWN,-0.049107142857143564
8620_SYK_P2_ENSG00000165025,SYK,DOWN,0.0810806650246292
9123_TNFAIP8L2_P1P2_ENSG00000163154,TNFAIP8L2,DOWN,-0.0500461822660103
9128_TNFRSF1A_P1P2_ENSG00000067182,TNFRSF1A,DOWN,0.04494304187191825
9129_TNFRSF1B_P1_ENSG00000028137,TNFRSF1B,DOWN,0.053956280788175284
9130_TNFRSF1B_P2_ENSG00000028137,TNFRSF1B,DOWN,0.07951816502462612
9285_TRIM65_P1P2_ENSG00000141569,TRIM65,DOWN,0.07460745073891244
9465_TYRO3_P1P2_ENSG00000092445,TYRO3,DOWN,-0.05083128078817834
9751_VPS35_P1P2_ENSG00000069329,VPS35,DOWN,-0.0506696428571479
9927_YES1_P1P2_ENSG00000176105,YES1,DOWN,0.07871767241379196
