perturbation,spearman_rho,pvalue,target_gene
6195_PDRG1_P1P2_ENSG00000088356,-0.2642301464434561,5.098237313066633e-47,PDRG1
3503_GPN2_P1P2_ENSG00000142751,-0.26425417339005364,4.999024955680483e-47,GPN2
3946_HSCB_P1P2_ENSG00000100209,-0.2643510233391886,4.618210601799972e-47,HSCB
5751_NOP9_P1P2_ENSG00000196943,-0.2643984571526127,4.442371451177398e-47,NOP9
9911_XRN2_P1P2_ENSG00000088930,-0.26443819719529355,4.3001921202718684e-47,XRN2
3971_HSPA14_P1P2_ENSG00000284024,-0.26459598740418483,3.7789558872328683e-47,HSPA14
5707_NMD3_P1P2_ENSG00000169251,-0.26476120839674666,3.300442672538699e-47,NMD3
1469_CEBPG_P1P2_ENSG00000153879,-0.26502846125200125,2.650771610227125e-47,CEBPG
1828_CPEB1_ENST00000568128.1_ENSG00000214575,-0.265042397023458,2.6206266400049023e-47,CPEB1
6547_POLR2F_P1P2_ENSG00000100142,-0.2651787113449473,2.343163552407371e-47,POLR2F
4635_LPIN1_P1P2_ENSG00000134324,-0.2652072939874603,2.288800353485489e-47,LPIN1
6552_POLR2K_P1P2_ENSG00000147669,-0.26530643400971166,2.1097816031773227e-47,POLR2K
2828_RAMAC_P1P2_ENSG00000169612,-0.26542410419266615,1.9152984319058713e-47,RAMAC
9921_YBX1_P1P2_ENSG00000065978,-0.2654291009470471,1.9074468575727994e-47,YBX1
9219_TPX2_P1P2_ENSG00000088325,-0.26543258743330655,1.9019873928836718e-47,TPX2
6513_POLA2_P1P2_ENSG00000014138,-0.26549855700290353,1.801566820481575e-47,POLA2
2539_EIF2B5_P1P2_ENSG00000145191,-0.26553392901851836,1.7499132880412135e-47,EIF2B5
4107_IMP3_P1P2_ENSG00000177971,-0.2655802915538476,1.68443509477215e-47,IMP3
9444_TWSG1_P1P2_ENSG00000128791,-0.26562773503217374,1.6199531910193212e-47,TWSG1
4907_MCMBP_P1P2_ENSG00000197771,-0.2657529270523502,1.4613493941922944e-47,MCMBP
935_BUB1_P1P2_ENSG00000169679,-0.2657647039898873,1.4472491323409791e-47,BUB1
5738_NOL9_P1P2_ENSG00000162408,-0.26579122804197763,1.4159861911882282e-47,NOL9
1478_CENPC_P1P2_ENSG00000145241,-0.2658892596525629,1.306159447873063e-47,CENPC
1391_CDC23_P1P2_ENSG00000094880,-0.26590934077571216,1.284730360705544e-47,CDC23
8221_SNRNP48_P1P2_ENSG00000168566,-0.26606463998325935,1.130397828506987e-47,SNRNP48
3233_FYN_P1P2_ENSG00000010810,-0.26608628783790533,1.1104032645756151e-47,FYN
1743_COG4_P1P2_ENSG00000103051,-0.2663747882173878,8.752257578900934e-48,COG4
1083_NEPRO_P1P2_ENSG00000163608,-0.2665269102155424,7.71912355851632e-48,NEPRO
7515_RPS26_P1P2_ENSG00000197728,-0.26655508598242994,7.541540043440046e-48,RPS26
5745_NOP10_P1P2_ENSG00000182117,-0.2666433270132995,7.011258765168991e-48,NOP10
2235_DKC1_P1P2_ENSG00000130826,-0.26665308042554625,6.954972008852118e-48,DKC1
8888_THOC2_P1P2_ENSG00000125676,-0.26676674272620754,6.331256529413833e-48,THOC2
3861_HNRNPC_P1P2_ENSG00000092199,-0.26718452999227854,4.4805439087153055e-48,HNRNPC
3594_GTPBP4_P1P2_ENSG00000107937,-0.2674162801014005,3.6976026947319227e-48,GTPBP4
5125_MMP17_P1P2_ENSG00000198598,-0.2674257893476996,3.668562736333694e-48,MMP17
9747_VPS28_P1P2_ENSG00000160948,-0.2675531320629308,3.300853214505769e-48,VPS28
9971_ZBTB14_P1P2_ENSG00000198081,-0.2677323951408724,2.8445399092327604e-48,ZBTB14
8219_SNRNP35_P1P2_ENSG00000184209,-0.2677421602527374,2.821570063658804e-48,SNRNP35
6928_PTPN23_P1P2_ENSG00000076201,-0.2678502601479059,2.579297136429329e-48,PTPN23
7482_RPLP0_P1P2_ENSG00000089157,-0.26785859895775754,2.56149189422611e-48,RPLP0
4139_INPPL1_P1P2_ENSG00000165458,-0.26819821798769244,1.93142379768204e-48,INPPL1
938_BUD31_P1P2_ENSG00000106245,-0.26821941260929827,1.8976652847271884e-48,BUD31
680_ATP6V1B2_P1P2_ENSG00000147416,-0.2683722569317144,1.6709902589436243e-48,ATP6V1B2
5733_NOL11_P1P2_ENSG00000130935,-0.268384002839829,1.65472892641662e-48,NOL11
5525_NDOR1_P1P2_ENSG00000188566,-0.26848399693421776,1.52251855002503e-48,NDOR1
5885_NUP107_P1P2_ENSG00000111581,-0.2686713724257669,1.3024289763115253e-48,NUP107
5970_ORC6_P1P2_ENSG00000091651,-0.26902149622097976,9.725319076313663e-49,ORC6
7512_RPS23_P1P2_ENSG00000186468,-0.26904968060151346,9.499142298615002e-49,RPS23
2213_DHX37_P1P2_ENSG00000150990,-0.2690761502249447,9.29149440202962e-49,DHX37
6883_PSMG1_P1P2_ENSG00000183527,-0.2691402107220392,8.80745596548929e-49,PSMG1
10136_ZMAT2_P1_ENSG00000146007,-0.26940216873698525,7.075723957673146e-49,ZMAT2
1587_CHMP5_P1P2_ENSG00000086065,-0.26950477642437093,6.493812475778088e-49,CHMP5
3471_GOLT1B_P1P2_ENSG00000111711,-0.269554735320636,6.2279743849001945e-49,GOLT1B
2694_ERCC2_P1P2_ENSG00000104884,-0.26961871137700694,5.903302235879339e-49,ERCC2
7472_RPL3_P1P2_ENSG00000100316,-0.2696539572402156,5.73168572405562e-49,RPL3
7493_RPP40_P1P2_ENSG00000124787,-0.26985489208071894,4.843969594199271e-49,RPP40
7520_RPS29_P2_ENSG00000213741,-0.26996140947533986,4.430320902647937e-49,RPS29
7155_RBM14-RBM4_P1_nan,-0.2701928294517536,3.648808373680042e-49,RBM14-RBM4
2795_EXOSC8_P1P2_ENSG00000120699,-0.2701982697742725,3.63219093367939e-49,EXOSC8
2067_DCLRE1B_P1P2_ENSG00000118655,-0.2707938169716705,2.2023253724049473e-49,DCLRE1B
1841_INTS11_P1P2_ENSG00000127054,-0.27089318539081864,2.025690608397583e-49,INTS11
9366_TSR2_P1P2_ENSG00000158526,-0.27108784313175355,1.7195011868033273e-49,TSR2
9258_TRIAP1_P1P2_ENSG00000170855,-0.27114114964489544,1.6440019919634799e-49,TRIAP1
2558_EIF4A1_P1P2_ENSG00000161960,-0.2713989715904257,1.3228965122799204e-49,EIF4A1
9682_UTP15_P1P2_ENSG00000164338,-0.2714367883175905,1.2813691883992308e-49,UTP15
4716_LUC7L3_P1P2_ENSG00000108848,-0.27155278396362137,1.161912145394537e-49,LUC7L3
3980_HSPA9_P1P2_ENSG00000113013,-0.2717792310590365,9.597155763301088e-50,HSPA9
5886_NUP133_P1P2_ENSG00000069248,-0.27196596154554087,8.196240343166255e-50,NUP133
2791_EXOSC4_P1P2_ENSG00000178896,-0.27210817142358285,7.267566809499177e-50,EXOSC4
3736_HIPK1_P1P2_ENSG00000163349,-0.2721898311987055,6.782437690548999e-50,HIPK1
8633_SYS1_P1P2_ENSG00000204070,-0.27267659687099804,4.490809676452239e-50,SYS1
"3575_GTF2H2_ENST00000274400.5,ENST00000330280.7_ENSG00000145736",-0.2727110293563938,4.361585581466301e-50,GTF2H2
9400_TTK_P1P2_ENSG00000112742,-0.27276275743842054,4.1743737696619316e-50,TTK
9012_TMEM161B_P1P2_ENSG00000164180,-0.27276558925473315,4.1643590423025023e-50,TMEM161B
7154_RBM12_P1P2_ENSG00000244462,-0.2728121557703644,4.0030637108716345e-50,RBM12
4595_LIN54_P1_ENSG00000189308,-0.2729284128428975,3.626997675434784e-50,LIN54
7161_RBM17_P1P2_ENSG00000134453,-0.27318857776416616,2.907972304762653e-50,RBM17
2569_EIF4G2_P1_ENSG00000110321,-0.27332311014919475,2.593756305295137e-50,EIF4G2
2134_DDX5_P1P2_ENSG00000108654,-0.27340634937279057,2.416508072137552e-50,DDX5
2113_DDX24_P1P2_ENSG00000089737,-0.2734457948902972,2.3367751942073347e-50,DDX24
6896_PTBP1_P1P2_ENSG00000011304,-0.2736999009353131,1.8823100627902142e-50,PTBP1
7418_RPA1_P1P2_ENSG00000132383,-0.273715495509176,1.857477801867888e-50,RPA1
1604_CHTF18_P1P2_ENSG00000127586,-0.2737423802147181,1.8154305687944328e-50,CHTF18
8887_THOC1_P1P2_ENSG00000079134,-0.27378872981354896,1.7451526795069536e-50,THOC1
7523_RPS3A_P1P2_ENSG00000145425,-0.2739493454454469,1.521915762368706e-50,RPS3A
2732_ESPL1_P1P2_ENSG00000135476,-0.2740320551341441,1.4182885914414783e-50,ESPL1
1718_CNOT3_P1P2_ENSG00000088038,-0.27422954163931723,1.1983827646325714e-50,CNOT3
5734_NOL12_P1P2_ENSG00000273899,-0.27430498281296306,1.1236432116580258e-50,NOL12
5576_NDUFV2_P1P2_ENSG00000178127,-0.27431736507857846,1.1118272182090377e-50,NDUFV2
1489_CENPP_P1P2_ENSG00000188312,-0.27441478881769016,1.0230713339253424e-50,CENPP
6352_PIK3C3_P1P2_ENSG00000078142,-0.2745535442562533,9.086996333973835e-51,PIK3C3
6323_PIAS4_P1P2_ENSG00000105229,-0.2748035071103466,7.338295490772843e-51,PIAS4
3693_HERC1_P1P2_ENSG00000103657,-0.27490071771293323,6.752570695885787e-51,HERC1
1011_C18orf21_P1P2_ENSG00000141428,-0.27500545880028565,6.173451565583776e-51,C18orf21
7050_RABGGTA_P1P2_ENSG00000100949,-0.2751214294865095,5.5897447990123e-51,RABGGTA
332_ANKRD17_P1P2_ENSG00000132466,-0.2751256815347503,5.569420434353733e-51,ANKRD17
4862_MASTL_P1P2_ENSG00000120539,-0.27524222855434616,5.0400823850747803e-51,MASTL
7442_RPL18A_P1P2_ENSG00000105640,-0.2752582183718366,4.9714772107423274e-51,RPL18A
7312_RIOK2_P1P2_ENSG00000058729,-0.2752638718308807,4.947443768550284e-51,RIOK2
9337_TSEN2_P1P2_ENSG00000154743,-0.2755312976370148,3.9334216136329154e-51,TSEN2
8889_THOC3_P1P2_ENSG00000051596,-0.2757417445566181,3.2832576814441107e-51,THOC3
7903_SHQ1_P1P2_ENSG00000144736,-0.27575467488885186,3.2469949478336425e-51,SHQ1
7388_RNF31_P1P2_ENSG00000092098,-0.27611331956695534,2.385577173480582e-51,RNF31
7814_SETD1A_P1P2_ENSG00000099381,-0.27634608245608067,1.952501949754038e-51,SETD1A
9629_ATP5MD_P1P2_ENSG00000173915,-0.27647701898885235,1.744266444832908e-51,ATP5MD
5374_MYC_P1P2_ENSG00000136997,-0.2765320148251439,1.6635385074281017e-51,MYC
7457_RPL29_P1P2_ENSG00000162244,-0.2769668362268103,1.1432778559626254e-51,RPL29
9925_YEATS2_P1P2_ENSG00000163872,-0.2770339966140806,1.0788661740712821e-51,YEATS2
4351_KIAA0586_P1P2_ENSG00000100578,-0.27719378796638366,9.397657689257795e-52,KIAA0586
4470_KRI1_P1P2_ENSG00000129347,-0.2772571876893826,8.896583178141427e-52,KRI1
7116_RARS2_P1P2_ENSG00000146282,-0.27743156185290346,7.651407855610706e-52,RARS2
5488_NCAPD3_P1P2_ENSG00000151503,-0.27766525460734565,6.250418197900382e-52,NCAPD3
7950_SLBP_P1P2_ENSG00000163950,-0.27766767032418926,6.237358309747788e-52,SLBP
9057_TMEM242_P1P2_ENSG00000215712,-0.27773142917460275,5.902311525065737e-52,TMEM242
5449_NAF1_P1P2_ENSG00000145414,-0.2777524020121396,5.7960646951142836e-52,NAF1
8904_TICRR_P1P2_ENSG00000140534,-0.27777107591000066,5.703067122659559e-52,TICRR
4713_LTV1_P1P2_ENSG00000135521,-0.27784418450050463,5.353049407208799e-52,LTV1
5138_MOB4_P1P2_ENSG00000115540,-0.27796528368898515,4.819689115876835e-52,MOB4
7498_RPS10_P1P2_ENSG00000124614,-0.2781548704083968,4.08894806991819e-52,RPS10
10163_ZNF131_P1P2_ENSG00000172262,-0.2784271953025328,3.2280649709762823e-52,ZNF131
6630_PPIL2_P1P2_ENSG00000100023,-0.27858548147350504,2.8132815999183355e-52,PPIL2
2487_EEF1G_P1P2_ENSG00000254772,-0.27880058811254776,2.3333502119991202e-52,EEF1G
4464_KPNB1_P1P2_ENSG00000108424,-0.2788789602949224,2.1795419606203672e-52,KPNB1
8923_TIMM44_P1P2_ENSG00000104980,-0.278934754757334,2.0762333293072496e-52,TIMM44
2993_FBXL14_P1P2_ENSG00000171823,-0.27917076149280834,1.6905058680171432e-52,FBXL14
9212_TPRKB_P1P2_ENSG00000144034,-0.2796887346252728,1.0759901728693441e-52,TPRKB
7456_RPL28_P1P2_ENSG00000108107,-0.2798229129696773,9.570015760274476e-53,RPL28
6493_PNO1_P1P2_ENSG00000115946,-0.27985904139105056,9.272648837323216e-53,PNO1
3131_FNTA_P1P2_ENSG00000168522,-0.28001540526386487,8.08813200800038e-53,FNTA
6698_PPP4R2_P1P2_ENSG00000163605,-0.2800293420526797,7.990169083481807e-53,PPP4R2
5729_NOC2L_P1P2_ENSG00000188976,-0.2800428988582387,7.896010320175502e-53,NOC2L
9686_UTP3_P1P2_ENSG00000132467,-0.28014420941402796,7.2264561028245545e-53,UTP3
4654_LRR1_P1P2_ENSG00000165501,-0.28024640507137716,6.6083105972462475e-53,LRR1
7375_RNF20_P1P2_ENSG00000155827,-0.28028636689812697,6.381169105133897e-53,RNF20
5852_NUBP1_P1P2_ENSG00000103274,-0.2804531271535166,5.514226298535924e-53,NUBP1
5909_NVL_P1P2_ENSG00000143748,-0.2808202138692568,3.997000592314876e-53,NVL
3740_HIRA_P2_ENSG00000100084,-0.2809629512474814,3.5264402733332924e-53,HIRA
3541_GRPEL1_P1P2_ENSG00000109519,-0.2810341658068392,3.31271758952869e-53,GRPEL1
8826_TEX10_P1P2_ENSG00000136891,-0.2811411466080815,3.0156475840466023e-53,TEX10
10139_ZMAT5_P1P2_ENSG00000100319,-0.28117097605668684,2.9376499203336475e-53,ZMAT5
7400_RNGTT_P1P2_ENSG00000111880,-0.2813366955547249,2.5395049906289954e-53,RNGTT
9527_UBE3D_P1P2_ENSG00000118420,-0.28138979503549044,2.4236681846354364e-53,UBE3D
6512_POLA1_P1P2_ENSG00000101868,-0.28142430382274486,2.3512222242304274e-53,POLA1
2111_DDX21_P1P2_ENSG00000165732,-0.281557795450422,2.090707531181793e-53,DDX21
7452_RPL26L1_P1P2_ENSG00000037241,-0.2817888832594112,1.7058458996992925e-53,RPL26L1
5853_NUBP2_P1P2_ENSG00000095906,-0.281822216489364,1.6564880106893431e-53,NUBP2
22_ABCB7_P1P2_ENSG00000131269,-0.2820797154236928,1.3201518756973217e-53,ABCB7
976_RTRAF_P1P2_ENSG00000087302,-0.28248935721201757,9.196166978450829e-54,RTRAF
7453_RPL26_P1P2_ENSG00000161970,-0.28249139934001793,9.179593063630048e-54,RPL26
7434_RPL12_P1P2_ENSG00000197958,-0.28270276791508286,7.615539287149015e-54,RPL12
5748_NOP2_P1P2_ENSG00000111641,-0.2828380750183158,6.756674501613536e-54,NOP2
4003_IARS2_P1P2_ENSG00000067704,-0.2829462212032786,6.140111279064028e-54,IARS2
5356_MVD_P1P2_ENSG00000167508,-0.2830022415191917,5.843086764971136e-54,MVD
8920_TIMM22_P1P2_ENSG00000177370,-0.2830691521450448,5.507008416295108e-54,TIMM22
9174_TOP1_P1P2_ENSG00000198900,-0.28311104237410134,5.306469555696877e-54,TOP1
9824_WDR46_P1P2_ENSG00000227057,-0.2831642563076548,5.062170374571712e-54,WDR46
2225_UTP25_P1P2_ENSG00000117597,-0.28324185021107157,4.7258720932523794e-54,UTP25
6160_PDCD7_P1P2_ENSG00000090470,-0.28333749103008704,4.3418055494686124e-54,PDCD7
5990_OSTC_P1P2_ENSG00000198856,-0.28342007049694545,4.035286324002501e-54,OSTC
6533_POLR1A_P1P2_ENSG00000068654,-0.2834355150104864,3.98039775368794e-54,POLR1A
1192_CARF_P1P2_ENSG00000138380,-0.2834526005226666,3.9205426174944646e-54,CARF
7500_RPS12_P1P2_ENSG00000112306,-0.2834544750049931,3.91403058622412e-54,RPS12
1481_CENPH_P1P2_ENSG00000153044,-0.283517865571769,3.7000348879747014e-54,CENPH
4897_MCM10_P1P2_ENSG00000065328,-0.2838177252632824,2.835384013498997e-54,MCM10
7419_RPA2_P1P2_ENSG00000117748,-0.2839028898371106,2.628787680578918e-54,RPA2
1022_C19orf53_P1P2_ENSG00000104979,-0.2839039443287966,2.6263259044471835e-54,C19orf53
5740_NOM1_P1P2_ENSG00000146909,-0.28395055560818483,2.5197711626820952e-54,NOM1
5969_ORC5_P1P2_ENSG00000164815,-0.28413816967021194,2.1326769969079308e-54,ORC5
3229_FXN_P1P2_ENSG00000165060,-0.2841444681343007,2.1207639793523126e-54,FXN
6536_POLR1C_P1_ENSG00000171453,-0.2841912732204099,2.0342867286278568e-54,POLR1C
6902_PTCD3_P1P2_ENSG00000132300,-0.28430505251725435,1.838426467705291e-54,PTCD3
5770_NPM1_P1P2_ENSG00000181163,-0.28434510641491356,1.774042385622452e-54,NPM1
115_ACTR3_P1P2_ENSG00000115091,-0.2843526892936223,1.7621085149708895e-54,ACTR3
7729_SDR39U1_P1P2_ENSG00000100445,-0.28463581344414707,1.3693641398006232e-54,SDR39U1
7561_RRP12_P1P2_ENSG00000052749,-0.28493483635861105,1.0488595097898584e-54,RRP12
5490_NCAPG_P1P2_ENSG00000109805,-0.2849693471805817,1.0170522940352345e-54,NCAPG
373_AP2A1_P1P2_ENSG00000196961,-0.28518849425737736,8.363203843521799e-55,AP2A1
4901_MCM4_P1P2_ENSG00000104738,-0.2852516599880099,7.904366311769087e-55,MCM4
1716_CNOT1_P1P2_ENSG00000125107,-0.2853227056659207,7.418169802552124e-55,CNOT1
1806_COX11_P1P2_ENSG00000166260,-0.28535643210478484,7.197902101687011e-55,COX11
7843_SFSWAP_P1P2_ENSG00000061936,-0.2854727410625818,6.48704669717414e-55,SFSWAP
5519_NDC80_P1P2_ENSG00000080986,-0.28563353502130706,5.617985709056897e-55,NDC80
2972_FARS2_P1P2_ENSG00000145982,-0.28587588040651574,4.522252784207827e-55,FARS2
2124_DDX47_P1P2_ENSG00000213782,-0.2859747253949138,4.139008224171117e-55,DDX47
308_ANAPC4_P1P2_ENSG00000053900,-0.2861062642036895,3.67868949973869e-55,ANAPC4
9592_UNC45A_P1_ENSG00000140553,-0.28622137573098533,3.317889374032602e-55,UNC45A
8124_PRELID3B_P1P2_ENSG00000101166,-0.2862657976557105,3.1882747245340905e-55,PRELID3B
1740_COG1_P1P2_ENSG00000166685,-0.2862885091582656,3.123966988242961e-55,COG1
8438_SRSF7_P1P2_ENSG00000115875,-0.2864866584722505,2.614958283688247e-55,SRSF7
9829_WDR55_P1P2_ENSG00000120314,-0.2866611023248023,2.2356925060163262e-55,WDR55
1614_CINP_P1P2_ENSG00000100865,-0.28667228359916314,2.213341690662985e-55,CINP
1677_CLSPN_P1P2_ENSG00000092853,-0.2866928744187279,2.172762041132168e-55,CLSPN
1568_CHEK1_P1P2_ENSG00000149554,-0.28674532533369523,2.072708739338664e-55,CHEK1
874_BOP1_P1_ENSG00000261236,-0.2867787073968375,2.011432741560795e-55,BOP1
4271_KANSL2_P1P2_ENSG00000139620,-0.28683487319496104,1.9123778094536656e-55,KANSL2
2429_DYNLRB1_P1_ENSG00000125971,-0.2869870778899586,1.667688695261688e-55,DYNLRB1
9684_UTP20_P1P2_ENSG00000120800,-0.2870273766800879,1.6082964052288172e-55,UTP20
16_AATF_P1P2_ENSG00000275700,-0.2870932160278461,1.5157594866792157e-55,AATF
4313_POGLUT3_P1P2_ENSG00000178202,-0.2871956309258691,1.38224115730269e-55,POGLUT3
1298_CCDC84_P1P2_ENSG00000186166,-0.28721691405763095,1.355999559168455e-55,CCDC84
517_ARL6IP6_P1P2_ENSG00000177917,-0.2873207878471905,1.234872147025576e-55,ARL6IP6
2164_DESI1_P1P2_ENSG00000100418,-0.2873945656403187,1.1554420126592092e-55,DESI1
9683_UTP18_P1P2_ENSG00000011260,-0.2874688867026801,1.080570025629754e-55,UTP18
6798_PRPF40A_P1P2_ENSG00000196504,-0.287518631445062,1.0331750261284192e-55,PRPF40A
2226_DIMT1_P1P2_ENSG00000086189,-0.2875238382838936,1.0283353863238636e-55,DIMT1
5128_MNAT1_P1P2_ENSG00000020426,-0.2875953845019969,9.64075917727744e-56,MNAT1
6524_POLE_P1P2_ENSG00000177084,-0.2876810699631798,8.923573622993616e-56,POLE
3342_GFER_P1P2_ENSG00000127554,-0.28771440522784886,8.659135834769544e-56,GFER
5739_NOLC1_P1P2_ENSG00000166197,-0.287759597292667,8.313056273411727e-56,NOLC1
6534_POLR1B_P1P2_ENSG00000125630,-0.28780792790726933,7.958167373453988e-56,POLR1B
4746_MAD2L1_P1P2_ENSG00000164109,-0.28803714225129007,6.469943870153084e-56,MAD2L1
7497_RPS10-NUDT3_P1P2_ENSG00000270800,-0.2880742768398389,6.256422175686718e-56,RPS10-NUDT3
5736_NOL7_P1P2_ENSG00000225921,-0.2881056786154107,6.081348015122895e-56,NOL7
8772_TCERG1_P1P2_ENSG00000113649,-0.2881704410896044,5.735530100632206e-56,TCERG1
6546_POLR2E_P1_ENSG00000099817,-0.2883953845642592,4.679578932392878e-56,POLR2E
5126_MMS19_P1P2_ENSG00000155229,-0.2884666347311511,4.387326901785279e-56,MMS19
4780_MAK16_P1P2_ENSG00000198042,-0.2885044471712329,4.239684194184367e-56,MAK16
5427_NAA25_P1P2_ENSG00000111300,-0.2886482646927468,3.72193479671827e-56,NAA25
1717_CNOT2_P1P2_ENSG00000111596,-0.2887228263603024,3.478803932451158e-56,CNOT2
2548_EIF3D_P1P2_ENSG00000100353,-0.2887460470505939,3.4063649132379904e-56,EIF3D
3253_GABPA_P1P2_ENSG00000154727,-0.2889035656248686,2.95307901998911e-56,GABPA
9675_USP7_P1P2_ENSG00000187555,-0.2889920106699379,2.7254377317190706e-56,USP7
10040_ZCCHC9_P1P2_ENSG00000131732,-0.2890716733710812,2.53539796819865e-56,ZCCHC9
5967_ORC3_P1P2_ENSG00000135336,-0.28908395746163856,2.5072915458120536e-56,ORC3
4166_IPO9_P1P2_ENSG00000198700,-0.289086442867513,2.5016426921934983e-56,IPO9
2369_DR1_P1P2_ENSG00000117505,-0.2891138194657036,2.440253076458803e-56,DR1
9676_USP8_P1P2_ENSG00000138592,-0.28915042604539076,2.3605032974781602e-56,USP8
8820_TERF2_P1P2_ENSG00000132604,-0.2893133244093765,2.0359368759687037e-56,TERF2
2209_DHX33_P1P2_ENSG00000005100,-0.2894767233135548,1.7550274777262932e-56,DHX33
1667_CLNS1A_P1P2_ENSG00000074201,-0.2897187955381096,1.4082471638731544e-56,CLNS1A
9341_TSG101_P1P2_ENSG00000074319,-0.28992426372637253,1.1680373170911544e-56,TSG101
2077_DCTN5_P1P2_ENSG00000166847,-0.29011683333977684,9.801035207866371e-57,DCTN5
6577_POP7_P1P2_ENSG00000172336,-0.2903055883689296,8.251608106696089e-57,POP7
7203_RCCD1_P2_ENSG00000166965,-0.2903979492253829,7.584894419213294e-57,RCCD1
7714_SDC1_P1P2_ENSG00000115884,-0.2905191796530603,6.79051847705203e-57,SDC1
1779_COPS3_P1P2_ENSG00000141030,-0.2907123947801884,5.692175238195081e-57,COPS3
8913_TIMELESS_P1P2_ENSG00000111602,-0.29077304254948677,5.385355691682033e-57,TIMELESS
6653_PPP1R11_P1P2_ENSG00000204619,-0.2908210277710091,5.154310701209505e-57,PPP1R11
9975_ZBTB17_P1P2_ENSG00000116809,-0.2908306870776302,5.109009114827915e-57,ZBTB17
10231_ZNF236_P1P2_ENSG00000130856,-0.2910611497200578,4.1382652290795924e-57,ZNF236
1347_CCT3_P1P2_ENSG00000163468,-0.29125590665340895,3.4626805944900966e-57,CCT3
261_ALDOA_P1P2_ENSG00000149925,-0.2912606673807072,3.447621060540117e-57,ALDOA
6625_PPIE_P1P2_ENSG00000084072,-0.2912687309611252,3.422262273560176e-57,PPIE
2787_EXOSC10_P1P2_ENSG00000171824,-0.2912924460874606,3.3487528159211477e-57,EXOSC10
5826_NSL1_P1P2_ENSG00000117697,-0.2915499791032863,2.6449544435724936e-57,NSL1
7404_RNPC3_P1P2_ENSG00000185946,-0.2917099169551579,2.2841777439147316e-57,RNPC3
1483_CENPJ_P1P2_ENSG00000151849,-0.2917176117432593,2.268113289591973e-57,CENPJ
2087_DDB1_P1_ENSG00000167986,-0.291721251341915,2.2605541119040333e-57,DDB1
265_ALG13_P1P2_ENSG00000101901,-0.29175482670309916,2.191992890598567e-57,ALG13
6716_PRC1_P1P2_ENSG00000198901,-0.29193686513397793,1.8547570194997872e-57,PRC1
885_BRCA2_P1P2_ENSG00000139618,-0.29219879771497115,1.4581399585617062e-57,BRCA2
4108_IMP4_P1P2_ENSG00000136718,-0.2922698286411893,1.3659825474671118e-57,IMP4
"2546_EIF3CL_ENST00000380876.4,ENST00000398943.3,ENST00000398944.3_ENSG00000205609",-0.2923051884485068,1.322291560376102e-57,EIF3CL
301_ANAPC10_P1P2_ENSG00000164162,-0.29234143284870506,1.2789513513255425e-57,ANAPC10
6748_PRIM2_P1P2_ENSG00000146143,-0.29235576895057996,1.2622015659215908e-57,PRIM2
9_AAR2_P1P2_ENSG00000131043,-0.29258847770259405,1.0189365033405465e-57,AAR2
1636_CLASRP_P1P2_ENSG00000104859,-0.29278045899146,8.538331232719534e-58,CLASRP
2110_DDX20_P1P2_ENSG00000064703,-0.29296319329528936,7.215087538705722e-58,DDX20
7522_RPS2_P1P2_ENSG00000140988,-0.2931425977860089,6.11491533896254e-58,RPS2
6654_PPP1R12A_P1P2_ENSG00000058272,-0.2931891409024034,5.857894417357723e-58,PPP1R12A
8_AAMP_P1P2_ENSG00000127837,-0.2932730312351928,5.421500635251757e-58,AAMP
1284_CCDC59_P1P2_ENSG00000133773,-0.29336646336974104,4.973474634943774e-58,CCDC59
2132_DDX56_P1P2_ENSG00000136271,-0.29354341094061326,4.223553350987143e-58,DDX56
5492_NCAPH_P1P2_ENSG00000121152,-0.2939315417089584,2.9498750117399527e-58,NCAPH
9685_UTP23_P1P2_ENSG00000147679,-0.29393497376655875,2.9405204654042732e-58,UTP23
7479_RPL7_P1P2_ENSG00000147604,-0.29395259084835396,2.892965600045266e-58,RPL7
4879_MBIP_P1P2_ENSG00000151332,-0.29396280461514757,2.8657464354163e-58,MBIP
4523_LAS1L_P1P2_ENSG00000001497,-0.2940185100587242,2.7217205227788258e-58,LAS1L
1544_CHAF1A_P1P2_ENSG00000167670,-0.2944852373369083,1.7661059991132915e-58,CHAF1A
6043_PAK1IP1_P1P2_ENSG00000111845,-0.29452976964498895,1.6946384881905e-58,PAK1IP1
10056_ZDHHC7_P1P2_ENSG00000153786,-0.2946750824652811,1.4808666384902991e-58,ZDHHC7
9617_URB1_P1P2_ENSG00000142207,-0.2947535863955316,1.3767802579333323e-58,URB1
2608_ELP6_P1P2_ENSG00000163832,-0.2947565341906693,1.3730170797735893e-58,ELP6
5731_NOC4L_P1P2_ENSG00000184967,-0.2950107974550304,1.0841567629192263e-58,NOC4L
524_ARMC7_P1P2_ENSG00000125449,-0.29521338851702816,8.980091401394874e-59,ARMC7
3349_GFOD2_P1P2_ENSG00000141098,-0.2954126900266457,7.459899811751168e-59,GFOD2
1683_CLTC_P1P2_ENSG00000141367,-0.2956925133211994,5.748224932584552e-59,CLTC
7569_RRS1_P1P2_ENSG00000179041,-0.295948566080968,4.527301664647484e-59,RRS1
6963_PWP2_P1P2_ENSG00000241945,-0.29613352127756193,3.8095313604308295e-59,PWP2
9177_TOP3A_P1P2_ENSG00000177302,-0.2962420123469256,3.4424770911545153e-59,TOP3A
924_BTF3_P1P2_ENSG00000145741,-0.2965571817520298,2.5641306932228132e-59,BTF3
