pathway,NES_H2O2,Padj_H2O2,NES_Rescue,Padj_Rescue
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT,1.2843351312388558,0.27349291755793315,-1.1546839699291052,0.4476658449401217
GOBP_NEGATIVE_REGULATION_OF_CELL_GROWTH,1.3633296529653807,0.2173821765700566,-1.0037931787134151,0.6701372048156411
GOBP_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY,-0.8631042371668002,0.8877228814641425,-1.2544479267493553,0.4276536008514989
GOBP_NEGATIVE_REGULATION_OF_CELL_KILLING,1.4013695648630835,0.3231485394922131,-1.339742523827236,0.33617702592881604
GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION,0.8429634571501479,0.8830473122689783,-1.4689841049587875,0.22790744207983762
GOBP_NEGATIVE_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS,1.5130119534632316,0.26280572219658516,-1.2233759734303442,0.4852971749154649
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,1.2188638625101342,0.4002829218335252,-1.0899852102332044,0.5541694224614379
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,1.0161963058781978,0.7362148121299988,-1.723763082317957,0.09226683168623895
GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,-0.7770647966973295,0.918452360480238,-1.4708551578809628,0.22844453995200742
GOBP_NEGATIVE_REGULATION_OF_CHEMOKINE_PRODUCTION,1.3246473456201258,0.4453361158694977,1.097121235176965,0.5810096753624795
GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS,1.2199690238179837,0.5120726623364374,0.9940295168407793,0.6917749541691347
GOBP_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION,0.7634899721785772,0.9354432415049845,-1.474690197928955,0.24474341804251945
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION,-1.536527178730574,0.06607721206602965,1.9983144731731453,0.018952659513207005
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION,-1.7520649591558624,0.06667000396929745,2.1749419783445494,0.004346506286080529
GOBP_NEGATIVE_REGULATION_OF_CILIUM_ASSEMBLY,-1.586882599415818,0.231545341295041,-1.1106684056459653,0.5956376482692272
GOBP_NEGATIVE_REGULATION_OF_COAGULATION,1.3094411550368419,0.4232492757520567,-1.6519826562505606,0.10828024152228162
GOBP_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS,-0.99949428428444,0.7294011715621117,0.8381463305211552,0.843358175796118
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION,1.3436676451224057,0.16766671908517813,-1.1427959758313808,0.4606920872266268
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,-0.8973625593690157,0.8487309644670051,-1.2683195622705774,0.41397214397902365
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE,1.413923620519427,0.32537071160708775,-1.2778996855133433,0.3974411166036639
GOBP_NEGATIVE_REGULATION_OF_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY,0.6163185281578278,0.9976722802942316,-0.6800581254105835,0.9608556471961737
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,1.0575354748984793,0.6652260249970797,0.9736650234302637,0.7185137406602482
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,1.1107890695111617,0.5571481549735743,-0.8203185831533634,0.8916421187855564
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS,1.0315233910583768,0.7285059593183512,-0.5242880591718762,0.9924552665559859
GOBP_NEGATIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH,1.5134533973368411,0.13263980833260539,-1.1697979357730506,0.47836408809980635
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING,-0.835891170127673,0.886793401675449,0.6347662662396211,0.9706043585711077
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY,0.6983510924591413,0.9764569112766525,-0.8085377586452139,0.8638645267098073
GOBP_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,1.4829365002762112,0.2641898015433955,-1.2851593752966175,0.4036093719034583
GOBP_NEGATIVE_REGULATION_OF_DNA_METABOLIC_PROCESS,0.8832482270825769,0.8935009721162602,1.0084258383348677,0.6195392089093368
GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION,0.7445972710918902,0.947364336730299,1.364071695020855,0.2590185062439055
GOBP_NEGATIVE_REGULATION_OF_DNA_REPAIR,-1.1963212765110751,0.4955216394543362,0.8759685844771296,0.8077878840385577
GOBP_NEGATIVE_REGULATION_OF_DNA_REPLICATION,-0.9766702883389089,0.7661802388201305,1.4006815558293342,0.28081125269249735
GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION,1.2284637894564705,0.536174746936601,0.765943639885592,0.8950921501991816
GOBP_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION,-0.9810945390132295,0.7620296949502823,1.239270314122606,0.4268379403695301
GOBP_NEGATIVE_REGULATION_OF_D_GLUCOSE_TRANSMEMBRANE_TRANSPORT,-0.7140471598277824,0.9533248854231638,0.679392596088172,0.9425389337007383
GOBP_NEGATIVE_REGULATION_OF_ENDOCYTOSIS,-0.8779784548443414,0.8770631758679568,-1.5010240169356523,0.22049752294466005
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,1.1431511636641205,0.6028425100017124,-1.3043682181353145,0.40301756090875673
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE,1.2234217848469306,0.5479463306170101,-0.9501514712049602,0.7345952460084768
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS,-0.8033894757369057,0.9336515323331117,-1.4538973541824778,0.2608680715268646
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,1.4526625744020405,0.24527326758258325,-1.1899491483486737,0.4700260902380157
GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION,1.148060524759292,0.5897500924605061,-1.4275179275423713,0.260446208813021
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_APOPTOTIC_PROCESS,0.6507755329687882,0.9732774023149225,1.458870741606892,0.21646872965187772
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION,1.1442197106512815,0.5853074939930425,-1.2414784024605723,0.43119108826049696
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,-0.6881937669890518,0.9587013702748065,-1.0131475180707858,0.6832342380570169
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,1.122287470688167,0.5740052468264015,-0.8895323582127947,0.8134472136153397
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION,-1.16362963260549,0.536174746936601,-1.4552912173999961,0.2495104521471983
GOBP_NEGATIVE_REGULATION_OF_ERBB_SIGNALING_PATHWAY,-1.616011297847583,0.18186917407667655,0.841590771090621,0.8325868658898449
GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,1.1578461187651552,0.5547551909766726,-1.482911942612785,0.19425073902827258
GOBP_NEGATIVE_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,0.870901849578781,0.9049910277729684,-1.0655693059685287,0.5946742553595142
GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS,1.2056869791110225,0.5191701244813277,0.8696333459515686,0.8094466351778827
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.7442920218438782,0.9699479642073773,-0.8123855552996668,0.8666796557198787
GOBP_NEGATIVE_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS,0.8272331480095289,0.8850719227434591,-1.2473084042422609,0.4427671326066181
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,-1.030362604627418,0.7325802446520526,-1.0387915465332065,0.6628271423375556
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,-0.9991886888478237,0.7247480901266802,-0.9290634894315061,0.7595706991768261
GOBP_NEGATIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION,-1.0145817214178314,0.6916556157538669,0.8466823042463231,0.850547310787144
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,-1.0072783329077617,0.7540239340345104,-1.677901841414089,0.07577732573347554
GOBP_NEGATIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION,0.8577410757264438,0.871920003827568,-0.8072816777457948,0.8439330371507531
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,-0.8191801225006995,0.9765450142817426,1.5965154166390865,0.06142557457218667
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_VIA_CHROMOSOMAL_CPG_ISLAND_METHYLATION,-0.9726720361196254,0.7752636600157331,1.4468201794876037,0.256221586064518
GOBP_NEGATIVE_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION,1.1475088148848613,0.6002927971891471,1.050469527094159,0.6229167197063347
GOBP_NEGATIVE_REGULATION_OF_GLIOGENESIS,1.1101340827110384,0.6235420680301466,-0.7765946603253755,0.8664925572129939
GOBP_NEGATIVE_REGULATION_OF_GLUCONEOGENESIS,0.7270288818502333,0.9336132937925263,-0.964174207907217,0.7137917770564922
GOBP_NEGATIVE_REGULATION_OF_GROWTH,1.3889891758600488,0.1657695538785801,-1.107885675904557,0.5121887634206262
GOBP_NEGATIVE_REGULATION_OF_GTPASE_ACTIVITY,0.5851449177882386,0.9873422071962558,-1.0926439934377956,0.609183290625923
GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.9179216417907196,0.8324699146160213,-1.309522028077445,0.33221497920590504
GOBP_NEGATIVE_REGULATION_OF_HEMOPOIESIS,1.187242401424215,0.4903073286052009,-0.8567165843263355,0.8325868658898449
GOBP_NEGATIVE_REGULATION_OF_HIPPO_SIGNALING,-1.488294431534048,0.263491369892943,-1.2028974504154264,0.4920429981794471
GOBP_NEGATIVE_REGULATION_OF_HORMONE_SECRETION,1.2368666711457101,0.47134285123111935,-1.0946156136375402,0.5665288477890769
GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,0.8146473712753945,0.8866288254732937,-0.8212543721636578,0.835684047496128
GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY,0.6887080281374379,0.9704182778465128,-1.3744522812809081,0.3097037330765309
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,1.0573473069425854,0.6652351417382589,-1.3139659559646173,0.2920510220343465
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,1.1259035233554913,0.536174746936601,-0.8205872796740401,0.8949016876303046
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,1.043165726909703,0.680341787648677,-0.8502734183722597,0.9053147413350691
GOBP_NEGATIVE_REGULATION_OF_INFLAMMASOME_MEDIATED_SIGNALING_PATHWAY,1.0684146446774898,0.6854025552526213,-0.9586061246186739,0.7303403958907079
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE,1.0384286256605373,0.694119393212622,-1.0292081687123933,0.6387754002245112
GOBP_NEGATIVE_REGULATION_OF_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS,-0.8146594581851165,0.906880330929458,-1.323402349846497,0.36576977862020704
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,1.111263623749113,0.6029248133195735,1.3426259355521981,0.26128770242013566
GOBP_NEGATIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION,-1.0372953966445477,0.7175999703517029,-1.4296664732371134,0.26704428136202385
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION,0.812295005083257,0.9016202844774274,-1.2518347147443687,0.45310869021890937
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION,0.7057878456544722,0.9415930711949633,-1.3930630156175943,0.30586418717062197
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_BETA_PRODUCTION,1.315854834112986,0.422566609857613,-0.8716705452615162,0.8053102631839787
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,1.3398996551222924,0.39211583382305676,-1.3523812578165566,0.32292656893647537
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION,1.0298315251161831,0.7345205302772072,-1.0171861375585451,0.6700857895301474
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION,1.2613945535770335,0.4896443463218707,-1.500008285077991,0.19805729576730055
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION,0.9527043744024101,0.798625881948909,0.5668373759611612,0.9750727868163994
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_ESTROGEN_RECEPTOR_SIGNALING_PATHWAY,-1.1034629844472066,0.6440144889124482,-0.7812295561458649,0.8625655437986401
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,-0.8445896970957489,0.9070184910244298,-0.9757137641357111,0.7047914044417374
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY,-0.9748787342862447,0.7368413009703793,-0.904535996672605,0.7784511784511785
GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_TRANSPORT,-0.74182806062246065,0.9797966522897524,-0.9199213724125634,0.7689761308360586
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.8760849101325424,0.8862211509454814,-1.1393620300121803,0.518124015040114
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,-0.9787812505266339,0.7846444444444445,1.3699788417221883,0.2829325513196481
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,-1.1687173497950878,0.5583846554524007,1.42848462927586,0.26349519128374127
GOBP_NEGATIVE_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY,0.8899102210443582,0.8406912615896369,1.082601358138738,0.594075319864603
GOBP_NEGATIVE_REGULATION_OF_JNK_CASCADE,-0.8760806608442453,0.8797404804201745,-1.0264231472773562,0.6623974548174024
GOBP_NEGATIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION,0.6840934831124041,0.9583181155150047,0.7321266361427983,0.9115004386920827
GOBP_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY,1.5014854187146733,0.16766671908517813,-0.707464036332617,0.9474041710702239
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS,1.2182985478434043,0.49925421377102946,1.1583431153654031,0.4700260902380157
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,1.0358365694091303,0.6919350632178958,0.9939682025493826,0.6358901515151515
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS,0.782605328068005,0.9194772908668962,1.0742887668290069,0.6146535456617159
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY,1.4139820226500084,0.29270056416140755,-1.1711873998470668,0.4852971749154649
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MIGRATION,1.2863908832709607,0.44633951772043834,1.1374429318164316,0.5177335315949178
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION,0.9968912107766382,0.7682986259149254,-0.6527486855384653,0.9830840707672177
GOBP_NEGATIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS,0.9351639311649063,0.8050253849405107,-1.2819111382721233,0.38998842668413586
GOBP_NEGATIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS,1.4340482255648184,0.29293096165747035,0.7086488637234517,0.9368258505780895
GOBP_NEGATIVE_REGULATION_OF_LIPID_LOCALIZATION,1.4599868306625297,0.244203513870475,-1.5474019673169577,0.18273932381685767
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS,1.1046558965966755,0.615149915744178,-1.1433652158123613,0.5070251739664348
GOBP_NEGATIVE_REGULATION_OF_LIPID_STORAGE,1.0219648877679117,0.713555033944214,-0.8482440425465761,0.8088517982510915
GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT,1.509698510546904,0.19518511956548257,-1.7938396183691687,0.04215230090298472
GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION,1.109949988130831,0.5441949354992833,-1.5089149984750423,0.07949957333933277
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION,1.0517955369592578,0.6751274007730697,0.8532073257120237,0.893524461560405
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS,1.139386098960839,0.5909126702889992,0.8551981229758565,0.8160873944336576
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION,1.344138344843426,0.3793453490308437,-0.8203514035481119,0.8562435250549367
GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION,0.743360976376861,0.924899115064853,-1.3028596093133737,0.4002609942855676
GOBP_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY,0.6972217119288052,0.9594767836821007,-1.0788903648584844,0.6122739936054448
GOBP_NEGATIVE_REGULATION_OF_MACROPHAGE_ACTIVATION,0.7434786944188294,0.9344830912094312,-0.8229607046618925,0.8295632584964303
GOBP_NEGATIVE_REGULATION_OF_MAPK_CASCADE,0.9973160277664036,0.7552374785917627,-1.2133977688105573,0.38653846153846155
GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,0.8771757230022729,0.8527905987618343,0.7473585493733129,0.8995774592267899
GOBP_NEGATIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION,-0.4002230433443704,1,0.6781566796206823,0.9243018611868403
GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_CELL_CYCLE,-0.8210957740775542,0.8879180053927342,1.0735155141833512,0.5992484028560692
GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_PERMEABILITY,-1.0532017584980193,0.7001549668020369,-1.463581586100568,0.24518687982485668
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION,-0.9441207911959206,0.7952693823915901,1.0418705313913206,0.6430874146683004
GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION,-0.8715069134007578,0.8802971485036701,1.0111542132493487,0.6769033885822208
GOBP_NEGATIVE_REGULATION_OF_MIRNA_METABOLIC_PROCESS,-1.3854239789912977,0.35324675324675325,-1.4574734273628707,0.27301292611283984
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE,0.8763092605351314,0.9160872441379574,1.6723265456505818,0.03173230042265066
GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION,-1.146002914280865,0.3863003145995383,1.713376992856389,0.05576577534057284
GOBP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,1.2255927135298137,0.33412062111613683,-1.1078093139289136,0.5069912659357408
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSMEMBRANE_TRANSPORT,1.3076323198359818,0.3863003145995383,1.2431306730386036,0.34679914326511185
GOBP_NEGATIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT,1.495303851655046,0.13439077939064512,1.358520193072172,0.1835056026026897
GOBP_NEGATIVE_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,1.0874734816940426,0.6728978097398383,-1.0834526522852859,0.5975809700478747
GOBP_NEGATIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS,0.7740195064582672,0.9461466005087927,0.8896163006561223,0.8360831541218638
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.8388324300667249,0.9190149089219396,-0.5968095678794794,0.9979078870067292
GOBP_NEGATIVE_REGULATION_OF_MRNA_PROCESSING,1.1214686959366307,0.631732112370014,-0.9841858137755088,0.7032171204209127
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_APOPTOTIC_PROCESS,1.0884731029785306,0.6388717236920911,-1.5070901741794354,0.19417018558436766
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION,0.9853283599988661,0.7559805106788292,-1.0965113956462744,0.567721715577487
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION,1.4587381382035634,0.3260153991470361,0.8375675186849919,0.8325868658898449
GOBP_NEGATIVE_REGULATION_OF_MUSCLE_HYPERTROPHY,0.9862476774887794,0.7714953237959191,-0.8702350055469082,0.8085927787271616
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_APOPTOTIC_PROCESS,1.0600791162480447,0.6922687243714131,0.9085947828099811,0.7654175800651956
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION,0.8555142457234355,0.9008352104171216,1.3008378170345416,0.2353408151724738
GOBP_NEGATIVE_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION,1.0064303930570366,0.7446937622777509,1.1223221529783967,0.5387974836553767
GOBP_NEGATIVE_REGULATION_OF_MYOBLAST_DIFFERENTIATION,1.0766320217305032,0.686967140485037,-0.911959808530346,0.7563669566751231
GOBP_NEGATIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION,1.1190289965898137,0.6526451065234563,-1.2016396778288252,0.504308992423627
GOBP_NEGATIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY,1.297094897233273,0.4595102020644676,-1.392309607526198,0.3247458913295457
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT,1.163486274289447,0.4973601526941713,-1.0835940862579931,0.5622880066126639
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS,0.7245293581865474,0.9378012784978942,1.6075877735482635,0.14839909662426806
GOBP_NEGATIVE_REGULATION_OF_NEURAL_PRECURSOR_CELL_PROLIFERATION,1.1924362262915342,0.5593636400616834,-1.3742331950383642,0.3232876156879442
GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE,0.7249009407189013,0.9351612323542919,0.7765684299972534,0.8666796557198787
GOBP_NEGATIVE_REGULATION_OF_NEURON_APOPTOTIC_PROCESS,1.253561170901772,0.36416214623415266,-0.9505776740957016,0.733771589551017
GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION,0.9346349491305447,0.8190621308715428,0.7058883478696802,0.9805360815371156
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT,1.401096785065618,0.22419286612606967,-0.8809305988575677,0.8137378088912821
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION,-0.6623948905323473,0.9699479642073773,0.9134657053225186,0.7654828123832071
GOBP_NEGATIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY,0.44723694389135316,1,1.0254979311830292,0.6381044199822529
GOBP_NEGATIVE_REGULATION_OF_NLRP3_INFLAMMASOME_COMPLEX_ASSEMBLY,1.0202995939880655,0.727440052931469,-0.9412340683177632,0.733771589551017
GOBP_NEGATIVE_REGULATION_OF_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION,1.2469802735225244,0.4896443463218707,0.9911056848384826,0.6784017580815142
GOBP_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY,1.2106816365961517,0.5130854632395574,-0.7721891820392922,0.8685878687828487
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION,-1.4577585644179007,0.23717694004487497,2.051987081830502,0.023318084901615667
GOBP_NEGATIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,0.6893598041429001,0.9695138961876475,0.752954812866952,0.9050443456181885
GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_CATABOLIC_PROCESS,1.3268259786035022,0.4595102020644676,-0.6918355242002419,0.9209412050457061
GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,1.2836427815817784,0.46468179568328055,-0.8851952518203631,0.7882326232291162
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ASSEMBLY,-1.2360573384859785,0.4498521745017942,-0.9096347371552974,0.7654828123832071
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,0.8050156761030978,0.9697639793693971,1.308951099351825,0.14157576641124456
GOBP_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT,-0.8539273893262139,0.8717160641210915,0.9889859922909588,0.7032171204209127
GOBP_NEGATIVE_REGULATION_OF_ORGAN_GROWTH,-1.2126962288346939,0.5101130847707679,-1.2092619345738587,0.469932955131511
GOBP_NEGATIVE_REGULATION_OF_OSSIFICATION,0.7467851660871062,0.9445221115156334,-1.204547033497268,0.46203045121138037
GOBP_NEGATIVE_REGULATION_OF_OSTEOBLAST_DIFFERENTIATION,-1.1964741715286467,0.4688545172012802,-0.9379889931449064,0.7431322067576009
GOBP_NEGATIVE_REGULATION_OF_OSTEOCLAST_DIFFERENTIATION,0.7510438704495591,0.9437528903961769,1.0506981605262953,0.621498726809749
GOBP_NEGATIVE_REGULATION_OF_OXIDATIVE_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,-0.9301014935461623,0.8181356308324801,-1.569672370866066,0.1466913160386044
GOBP_NEGATIVE_REGULATION_OF_PEPTIDE_SECRETION,1.0064543941764346,0.738001004303386,1.0763259195553387,0.5819600656491241
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,0.7508709553496179,0.9351681512392865,1.4093338270188793,0.2629083806818182
GOBP_NEGATIVE_REGULATION_OF_PHAGOCYTOSIS,-1.4670995964396283,0.32696966031837477,-1.340356783704623,0.3468485329103886
GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,-0.8607511606102349,0.9054391893536146,-1.4052101798827246,0.24394945384450628
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,1.3301831605485546,0.23843456622554007,-1.5274422734417616,0.1083350457392803
GOBP_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,1.3230495360376302,0.2993954262682905,-1.4279045262315029,0.2049825174825175
