pathway,pval,padj,ES,NES,nMoreExtreme,size,leadingEdge,perturbation_id,target_gene
Senescence-ANTI,0.0416666666666667,0.108333333333333,-0.382618577205668,-2.0279265057751,0,300,DEK|HMGB2|HMGN2|RRM2|SPC25|HMMR|PCNA|ASF1A|STMN1|RBBP7|GSPT1|G3BP1|MYC|HMGA1|TUBB|TPX2|SMC4|SRSF2|PA2G4|CDK4|RANBP1|DNMT1|GINS2|KPNB1|DUT|SS18|CKS1B|DBF4|CTPS1|KIF2C|TMPO|KIF11|RAN|SMAD3|HUS1|TROAP|ANP32E|POLD2|NSD2|TRIP13|MAD2L1|LBR|PAICS|HMGB3|SMC2|AURKA|IPO7|PBK|AURKB|CDC45|KIF4A|RAD21|SNRPB|SHMT1|NASP|USP1|CCNB2|NUSAP1|CENPM|MCM5|RPA2|MELK|ASF1B|ILF3|RPA3|SMC3|NCL|E2F4|SMARCC1|CHEK1|PSMC3IP|SAP30|RFC2|CDKN2C|STAG1|RACGAP1|MKI67|CBX5|STIL|MCM6|MYBL2|CDC6|NEK2|CCNF|KIF15|WRN|CIT|HELLS|NDC80|AMD1|SNRPD1|CENPF|PSIP1|BUB3|XRCC6|CDKN3|DIAPH3|KPNA2|BUB1B|TACC3|KIF22|KNL1|CDC25B|NUDT21|BRCA1|PLK1|KIF20B|CDCA8|SSRP1|MCM3|CENPE|PRC1|SLC7A1|JPT1|DCTPP1|POLD3|RAD51AP1|SLBP|RFC3|TFDP1|TK1|MSH2|PDS5B|UNG|UBE2C,10024_ZC3H3_P1P2_ENSG00000014164,ZC3H3
Redox-PRO,0.02,0.0822784810126582,-0.288283232374373,-1.4625332926005,0,232,PRDX2|FTL|PRDX1|LDHA|TXN|STK25|GCLM|NQO1|GOT2|TXNRD1|ETFB|NDUFB1|SLC25A5|ATP5PD|MRPS30|OXA1L|LRPPRC|NDUFS6|CYB5R3|SUPV3L1|BAX|FDX1|OXSR1|CYCS|ACAA1|PDHA1|UQCRQ|HSPA9|MRPL11|NDUFB8|CPT1A|NDUFV1|GLRX2|NDUFA3|ATP5ME|NDUFA8|NDUFA5|FH|MRPL34|G6PD|MBP|GSR|NDUFB6|MRPL35|IDH1|ACAA2|PRNP|UQCR11|PHYH|IDH2|ATP5PB|ATP6V1E1|NDUFB5|PRDX3|SOD1|GPI|AIFM1|SLC25A6|MTRR|DLAT|ATP5MF|MSRA|PRDX6|RHOT2|TIMM10|NDUFAB1|COX6B1|NDUFA7|EGLN2|CAT|ERCC2|AFG3L2|VDAC1|SDHC|ECHS1|COX5B,10024_ZC3H3_P1P2_ENSG00000014164,ZC3H3
Redox-ANTI,0.0577367205542725,0.12509622786759,-0.590059862202789,-1.51863404613134,24,10,NQO1|HMOX1|BRCA1|SOD1|CAT,10024_ZC3H3_P1P2_ENSG00000014164,ZC3H3
Inflammation-PRO,0.75,0.814984709480122,-0.180042508318029,-0.921638479636796,23,268,CD59|AXL|CTSC|EIF1|GNAI2|CTSD|CD9|MYC|PTX3|HSPA5|TFPI2|NMI|GNB4|LYN|CCNL1|HMOX1|SMAD3|ITGA5|HES1|LY6E|FDX1|CTSL|FJX1|NFKB2|IL13RA1|STAT3|YRDC|ITGA4|PHLDA2|EMP3|G0S2|PDGFC|USP14|TGIF1|KIF2A|RHOG|SERPINB2|HSPA1A|LPAR1|GMFB|PRDM4|LITAF|PSMB9|IL4R|CPQ|PDLIM5|DRAM1|LIPA|TNIP1|CSRP1|LRP1|COL4A2|KLF10|SLC7A1|PPP2CB|PLAUR|FOSL2|FAS|PLAT|INHBA|KLF2,10024_ZC3H3_P1P2_ENSG00000014164,ZC3H3
Inflammation-ANTI,0.386440677966102,0.55819209039548,-0.276783268179899,-1.04104917575067,113,39,GSTP1|CCN3|LYN|GRN|PPARG|RB1|OTULIN|STAT3,10024_ZC3H3_P1P2_ENSG00000014164,ZC3H3
Age-UP,0.034134007585335,0.134905660377359,0.34339663442597,1.40415125978157,26,141,RDH5|CST3|GPX4|FAP|ITGB8|RBP1|FADS2|CTSD|PCOLCE2|SLC16A3|GALNT10|ZBTB7A|ALDH1A3|ARHGAP1|ST3GAL3|CHCHD5|FICD|GTF2F2|HLCS|B4GALT1|SOX9|C9orf16|ACY1|ABCB10|PFKL|CYB561|VGLL4|CCNO|DAAM1|DCXR|GPC1,10025_ZC3H4_P1_ENSG00000130749,ZC3H4
Age-DOWN,0.67448275862069,0.814258658008658,0.237098594939521,0.884185861883977,488,80,TPM1|DDAH2|HHIP|ID2|EDEM3|FRYL|RAB22A|CGGBP1|CNTNAP3|MFSD11|NRP1|SH3GLB1|SAMD9L|KRAS|ATG2B|ZXDC|LIMA1|ARMCX2|JAG1|PPIC|MAPK1|ANGPT1|NR3C1|KIF1B|ZDHHC20|ME1|DMTF1|EXOC2|PDCD4|FGD6|PLA2G4A|NFAT5,10025_ZC3H4_P1_ENSG00000130749,ZC3H4
ARE,0.0518867924528302,0.134905660377359,-0.265395717690599,-1.28727490570564,10,151,RPL22L1|PRDX1|VIM|TXN|SIVA1|LIG1|TK1|PLK1|GSR|MT1X|NT5C|SOD1|CHEK1|TXNRD1|SAPCD2|CCNA2|CITED2|PRDX3|ENTR1|FTL|RHOT2|KIF20A|UBE2C|KLF6|PRDX2|PRDX6|KEAP1|SOD2|MOV10|DKK1|CDC20|GSTP1|SPG7,10025_ZC3H4_P1_ENSG00000130749,ZC3H4
AMD-Macula-UP,0.606936416184971,0.814258658008658,0.261346114878783,0.911549949983517,419,57,TPM1|CCPG1|ITGB5|FLNA|TMEM45A|TAGLN|YIPF4|TMOD3|TOR1AIP2|PRKCI|PCMTD1|EHD2|CPS1,10025_ZC3H4_P1_ENSG00000130749,ZC3H4
AMD-Macula-DOWN,0.397832817337461,0.646478328173375,0.334577164634151,1.04422323346441,256,32,LINC00511|PSAP|HSF2BP|HPS4|VEPH1,10025_ZC3H4_P1_ENSG00000130749,ZC3H4
AMD-nonMacula-UP,0.980694980694981,0.980694980694981,0.169107607146937,0.679818473990825,761,129,CEP126|PTMS|SAMD1|MEIS2|SCD5|TUSC3|PATJ|NRAV|DNMBP|EPN2|DNAJC16|CHD3|TOR1AIP2|MFSD4B|SLC35F2|EHD2|CPS1|MAP1A|ABLIM3|FAM229B|TAF8|RBFOX2|APBA2|MLH3|NAB2|SCAPER|TBCK|FMN2,10025_ZC3H4_P1_ENSG00000130749,ZC3H4
AMD-nonMacula-DOWN,0.234550561797753,0.435593900481541,0.311609297018554,1.14760985091542,166,75,ITGA6|CST3|ADTRP|ITGB8|LYPLAL1|CTSD|PIP4K2C|CD63|PLPP5|ALDH1A3,10025_ZC3H4_P1_ENSG00000130749,ZC3H4
Senescence-PRO,0.225067385444744,0.435593900481541,0.294733693395417,1.14542419573823,166,107,IGFBP6|ANGPTL4|ANAPC15|TNFRSF1A|UBA52|CDK6|MMP2|ITGA2|SERPINE2|IGFBP7|CDC23|TIMP2|SPP1|ESM1|CTSB,10025_ZC3H4_P1_ENSG00000130749,ZC3H4
Senescence-ANTI,0.00775193798449612,0.0503875968992248,-0.540266080076863,-2.87712930031498,0,300,MT2A|ODC1|SNRPD1|GSPT1|PTTG1|TUBB|TFRC|UBE2S|DTYMK|DKC1|POLD2|NCL|PA2G4|SNRPB|SRSF2|POLE4|CCND1|NASP|HMGN2|LIG1|RANBP1|ANP32E|TK1|PLK1|CKS1B|PSIP1|PRC1|MAP3K20|HMGB2|RRM2|PRPS1|TACC3|NBN|HSPA8|KPNA2|BIRC5|DEK|SPC25|SLC38A1|RAN|CHEK1|NME1|CKS2|NUSAP1|XRCC6|SYNCRIP|CBX1|NUDT21|ING3|MAD2L1|NOP56|EIF2S1|GINS2|MKI67|KIF20B|SSRP1|SAP30|BUB1B|AK2|CDK1|SMC6|RAD21|CIT|CSE1L|POP7|CCNA2|TRIP13|NUP107|MCM7|AURKB|CDC25B|TPX2|TMPO|RFC3|KPNB1|AURKA|TTK|SLC12A2|HUS1|JPT1|CENPA|CENPE|DLGAP5|SRSF1|UBE2C|CENPF|TRA2B|TOP2A|KIF5B|ODF2|CENPM|KIF23|ORC2|SRSF10|ORC6|NUP98|CUL4A|TROAP|SMC4|CCNF|MSH2|EXO1|RPA2|EXOSC8|CDCA3|XPO1|PAICS|LYAR|BUB1|MRE11|CDC20|PDS5B|DDX39A|KNL1|TENT4A|PBK|FOXN3|BUB3|DR1|LUC7L3|SMARCC1|CDKN3|SFPQ|CTCF|NUP205|KIF11|CDCA8|MCM2|SPAG5|E2F1|CNOT9|TP53|AMD1|PNN|NDC80|STIL|HELLS|CDK4|PRMT5|WRN|CUL3|STMN1|PHF5A|RBL1,10025_ZC3H4_P1_ENSG00000130749,ZC3H4
Redox-PRO,0.00625,0.0503875968992248,-0.331864480586614,-1.70023469234031,0,232,CYCS|PRDX1|HSPA9|TXN|GRPEL1|TIMM50|SLC25A5|ATP5MC1|GSR|SOD1|ECHS1|MRPL11|TIMM10|ATP6V0E1|VDAC3|TXNRD1|CYC1|PDHA1|MRPS15|POLR2F|OPA1|NDUFS6|STK25|FXN|LDHB|MRPS12|MTX2|TIMM9|CYB5A|MRPL35|COX5A|IMMT|MRPS11|NQO2|ATP6V1F|GLRX|PRDX3|FTL|LRPPRC|ATP5F1B|ATP5PO|RHOT2|VDAC1|TIMM17A|SLC25A4|SLC25A3|NDUFS8|PRDX2|NDUFB8|PRDX6|SOD2|NDUFA6|HMOX2|ACADM|MDH1|SUPV3L1|TOMM22|SDHA,10025_ZC3H4_P1_ENSG00000130749,ZC3H4
Redox-ANTI,0.773755656108597,0.838235294117647,-0.303090888349051,-0.78183974459007,341,10,SOD1|SOD2,10025_ZC3H4_P1_ENSG00000130749,ZC3H4
Inflammation-PRO,0.0502923976608187,0.134905660377359,0.290714117265732,1.27618329093587,42,267,CD44|S100A13|HES1|TNFRSF1A|ITGB8|BHLHE40|CTSD|IER3|TGFB1|PNRC1|TIMP1|IER2|PTPRE|GNB2|NFKB2|TSC22D1|VCPIP1|SLC4A4|PFN1|JUNB|ID2|NINJ1|PMEPA1|MARCKS|EGR1|TIMP2|KLF2|B4GALT1|TFPI2|ADAM9|CTSB|PDLIM5|GNAI2|TNFRSF12A|GADD45A|KDM6B|KLF9|PHLDA1|NFE2L2|SGMS2|SAT1|SH2B3|HRH1|TIPARP|CFLAR|EMP3|OSMR|IFNAR1|IRF9|TPBG|ITGA5|DDX58|TNFAIP8|RCAN1|ATP2A2|AKAP10|RCE1|DUSP4|IL7R|RBSN|IFNGR2|SPSB1|JAG1|PLSCR1|SRI,10025_ZC3H4_P1_ENSG00000130749,ZC3H4
Inflammation-ANTI,0.688988095238095,0.814258658008658,0.26005921815473,0.847855472990587,462,39,TNFRSF1A|RPS19|GRN|SHARPIN|FXR1|SIRPA|FURIN|FNDC4,10025_ZC3H4_P1_ENSG00000130749,ZC3H4
Age-UP,0.656072644721907,0.852894438138479,0.204687708257059,0.897085625205079,577,141,APLP2|RBP1|BCAT1|VASN|CCNO|MANBAL|ABHD8|ARAF|STK24|FHL3|MAP1S|BSG|SLC31A1|SCAND1|CYB561|GPC1|UBL4A|FADS3|SOX9|GPX4,10029_ZC3H8_P1P2_ENSG00000144161,ZC3H8
Age-DOWN,0.41375,0.597638888888889,0.253281392454456,1.02900035662398,330,80,JAG1|RBPJ|TBL1XR1|ZEB2|ARMCX3|MEF2A|LRP5|ARHGAP21|HHIP|NIPSNAP3A|ZXDC|CETN3|RAB22A|WASF1|SMCHD1|KRAS|PLA2G4A|PTEN|AP1S2|WDR26|DNAJA1|MBOAT2|CGGBP1|KIF1B|ROR1,10029_ZC3H8_P1P2_ENSG00000144161,ZC3H8
ARE,0.0112612612612613,0.146396396396396,0.344196398028727,1.51960352242417,9,151,FDXR|FTH1|SNHG32|DDIT4|FTL|SPSB3|DDIT3|SNHG8|MIA2|LRP6|PDE5A|SPG7|RPL38|NT5C|CAT|METTL26|SLC35B3|PRDX6|HMOX1|PHLDB2|TBC1D9|LAMB2|TRPT1|IP6K2|ROBO1|PPP2CB|PLAT|PBXIP1,10029_ZC3H8_P1P2_ENSG00000144161,ZC3H8
AMD-Macula-UP,0.865512649800266,0.908986175115207,0.185518506759056,0.71093373197216,649,57,RBPJ|MGST1|EIF4G3|TBL1XR1|MSRB1|DTWD1|DFFA|DSTN|C2CD2|MYL9|KLHL23|STXBP4|EPS8|RECK|PANK2|GALK2|SNX1|TAGLN|MED28|CHMP7,10029_ZC3H8_P1P2_ENSG00000144161,ZC3H8
AMD-Macula-DOWN,0.390029325513197,0.597638888888889,0.310009791781231,1.0672634049118,265,32,PSAP|NEPRO|TMEM87A|TOMM20|DDX19B|RABGGTA,10029_ZC3H8_P1P2_ENSG00000144161,ZC3H8
AMD-nonMacula-UP,0.908986175115207,0.908986175115207,0.163610907431014,0.711085509571624,788,129,ATP8B2|CEP126|MAP1A|SNAPC3|SLC38A1|SCAPER|NRK|FAM229B|ARHGAP10|TRIM32|ERC1|HDAC5|AP2A2|DFFA|ABLIM3|SCD5|TIMM29|ITSN1|NFASC|DLG5|PLCB1|CHD3|MEG3|ABI2,10029_ZC3H8_P1P2_ENSG00000144161,ZC3H8
AMD-nonMacula-DOWN,0.826582278481013,0.908986175115207,0.189147081081005,0.762290778113426,652,75,BCAT1|VASN|MSRA|CCNO|ELOVL5|CCDC51|F2RL2|SOX9|ABI1|TAX1BP1|ITGA6|CD63|INO80C|FUCA2|LOXL1-AS1|SLC3A2|RPS10|TRAFD1,10029_ZC3H8_P1P2_ENSG00000144161,ZC3H8
Senescence-PRO,0.277974087161366,0.595238095238095,0.265377326822721,1.12627264464032,235,108,CDKN1A|IGFBP7|SPP1|SIRT6|IGFBP5|RPS6KA2|UBA52|CEBPB|CDKN2B|TP53|ANAPC10|PLAT|ANAPC4|TERF2|CDKN2A|RPS27A|ITGA2|FGF2|ESM1|NAP1L4|CDK6|PTEN|SERPINE2|VEGFA|RPS6KA3|UBE2D1,10029_ZC3H8_P1P2_ENSG00000144161,ZC3H8
Senescence-ANTI,0.0227272727272727,0.147727272727273,-0.455387156876871,-2.93876340691549,0,300,STMN1|MT2A|RAN|HNRNPU|JPT1|NCL|NASP|PA2G4|HNRNPD|SRSF2|DEK|NME1|SMC4|GSPT1|SMC1A|DTYMK|HMGN2|BIRC5|HMGB3|XPO1|MCM7|ANP32E|RANBP1|USP1|DNMT1|TFRC|RBBP7|CDC27|TMPO|MCM3|PRKDC|DIAPH3|DUT|SNRPB|LUC7L3|CKS1B|PSIP1|BUB3|TOP1|RPA3|SMC3|SAP30|SMC2|HMGB2|CDC20|POP7|CSE1L|KIF20B|NOLC1|CTPS1|MYC|UBE2T|RASAL2|BRCA1|TUBB|TGFB1|DEPDC1|SFPQ|MCM5|ASF1A|RAD21|SRSF10|MSH2|ABL1|ATAD2|NSD2|SRSF1|PRPS1|CHEK1|MCM6|DBF4|KIF4A|PDS5B|XRCC6|EXOSC8|BRCA2|PAICS|MKI67|PTTG1|EZH2|G3BP1|RPA1|NUP107|KIF11|CBX1|DDX39A|RAD51C|LIG1|NOP56|RAD51AP1|CDCA3|FBXO5|SNRPD1|KPNA2|KPNB1|NUP153|EIF2S1|KIF2C|SYNCRIP|ODC1|CDC6|RAD23B|CENPM|SLBP|POLD3|POLE4|UBE2C|CNOT9|TIMELESS|SPC25|RFC3|TTK|TIPIN|DCTPP1|BUB1|ODF2|MAD2L1|PRIM2|NUP205|PSMC3IP|AURKB|MARCKS|TOP2A|CUL5|SPC24|MNAT1|CDCA8|TRIP13|ZW10|LMNB1|CCP110|GINS2|MLH1|CDC25B|CENPE|MTF2|ASF1B|AURKA|RBM14|SQLE|KIF15|PURA|LBR|CENPA|NDC80|CDKN1B|MMS22L|E2F1|CENPF|RBL1,10029_ZC3H8_P1P2_ENSG00000144161,ZC3H8
Redox-PRO,0.320512820512821,0.595238095238095,0.237158716494545,1.08393035530764,299,232,FTL|SCAF4|NDUFB4|COX4I1|NDUFA1|IDH1|ATP5MG|MSRA|SLC25A6|ISCU|NDUFC2|COX7C|ATP6V0E1|DLD|PDLIM1|MGST1|CAT|COX5B|NDUFS6|PRDX6|SDHB|NDUFS2|MBP|ATP6V0C|RHOT1|IDH2|TIMM17A|UQCR11|COX6B1|POR|MRPL35|PRNP|SDHC|ATP6V1G1|HADHA|NQO1|MRPL11|LAMTOR5|ATP6V1D|GPX4|MRPS22|ATP6V1F|UQCR10|CS|IDH3B,10029_ZC3H8_P1P2_ENSG00000144161,ZC3H8
Redox-ANTI,0.136445242369838,0.591262716935967,0.537834700329769,1.371064790009,75,10,CAT|HMOX1|SDHB|NQO1|GSS|SOD2|SOD1,10029_ZC3H8_P1P2_ENSG00000144161,ZC3H8
Inflammation-PRO,0.259181532004197,0.595238095238095,0.241914204502741,1.11915381221083,246,268,CDKN1A|EIF1|JAG1|GRB2|SIRT6|TGIF1|SQSTM1|AHR|VCPIP1|CD46|NINJ1|USP16|BTG1|SAT1|LRP1|USP8|CEBPB|BAK1|IRS2|CD44|LIPA|DOCK10|TIPARP|TANK|HMOX1|SLC31A1|GMFB|MSRB1|USP15|IER5|CASP4|PPP2CB|PLAT|DUSP1|PLPP3|CBLB|DRAM1|ADRM1|FN1|LTA4H|PNRC1|ABI1|TIMP1|PLA2G4A|PVR|CD59|SPSB1|KDM6B|DYRK2|CTSL|VEGFA,10029_ZC3H8_P1P2_ENSG00000144161,ZC3H8
Inflammation-ANTI,0.244604316546763,0.595238095238095,0.336268220256914,1.18502385371668,169,39,RPS19|AHR|METRNL|MFHAS1|MKRN2|PPARD|FXR1|GRN,10029_ZC3H8_P1P2_ENSG00000144161,ZC3H8
Age-UP,0.00130039011703511,0.00575475874280655,0.42811815427055,1.68755175943615,0,141,CST3|BSG|APLP2|RDH10|C9orf16|RBP1|LBH|FAP|SLC2A1|APLP1|B4GALT1|COPE|AEN|CTSD|RDH5|GALNT10|VASN|CIB1|GPX4|COL8A1|SRA1|SLC23A2|CSNK1E|GPC1|ATP6V0B|DAAM1|SCAND1|ARHGAP1|SDC4|ROGDI,10040_ZCCHC9_P1P2_ENSG00000131732,ZCCHC9
Age-DOWN,0.0584144645340751,0.094923504867872,0.372123587980339,1.36014536967306,41,80,IFRD1|DNAJB4|ANGPT1|JAG1|SPOPL|TPM1|LIMA1|PDCD4|NFAT5|ZXDC|SH3GLB1|SAMD9L|EDEM3|STK38L|MEF2A|PPIC|EFNB2|PTEN|DDAH2|ARMCX3|FGD6|FAM133B|WASF1|MLLT3|ARHGAP21|EXOC2|ARMCX2|ROR1|ZNF518B|WDR26,10040_ZCCHC9_P1P2_ENSG00000131732,ZCCHC9
ARE,0.0423620025673941,0.0786722904823033,0.336257910399258,1.33249500000055,32,151,FTH1|PRDX5|FAS|SEMA3C|PLAT|LAMA4|FTL|SNHG32|CITED2|PCDH7|JUND|DHRS3|ENC1|ROBO1|FDXR|G6PD|DDIT3|PHLDB2|PRDX2|SLC35B3|PLA2R1|TXNIP|MECOM|RPL38|EDN1|CYP1B1|MFSD3|STAT2|TBC1D9|NAGLU|PBXIP1|TMEM80|RASSF7|DPP7,10040_ZCCHC9_P1P2_ENSG00000131732,ZCCHC9
AMD-Macula-UP,0.00289855072463768,0.00942028985507246,0.518848823779754,1.7776698516196,1,57,TAGLN|MYL9|DSTN|PCMTD1|TMEM45A|FLNA|TPM1|LPP|CCPG1|TTC9C|YIPF4|PRKCI|SLIT3|C2CD2|EIF4G3|AFMID|MGST1,10040_ZCCHC9_P1P2_ENSG00000131732,ZCCHC9
AMD-Macula-DOWN,0.756965944272446,0.756965944272446,0.262001542929399,0.795117549164401,488,32,PSAP|NEPRO|LINC00511|DEAF1|C17orf58|TMEM87A|TIMM23B|HSF2BP,10040_ZCCHC9_P1P2_ENSG00000131732,ZCCHC9
AMD-nonMacula-UP,0.156735751295337,0.226396085204375,0.30664314128058,1.19476378515337,120,129,CDH2|MEG3|P4HA2|FAM229B|CAPZB|SLC9A7|LINC02762|PATJ|RBFOX2|EXOC6B|P3H2|MAP1A|PLA2R1|PTMS|TUSC3|ERGIC1|DNAJC16|THSD4|CEP126|TLN2|TUSC2|NFASC|ATP2B4|C2CD2|BICD2|SCD5|DGKZ|PLCB1|TMEM127|ATP8B2|SHC3|LINC02693|EPN2|EHD2|CHST7|NDRG3|KCTD17|PTPRF|TRIM32|MEGF8|UBR2|MLH3|PRKAA2|SNAPC3,10040_ZCCHC9_P1P2_ENSG00000131732,ZCCHC9
AMD-nonMacula-DOWN,0.197183098591549,0.256338028169014,0.326855665927053,1.18275730469357,139,75,CST3|CD63|BMP2|TAX1BP1|CTSK|CTSD|VASN|MSRA|RNF114|DAAM1|CCDC51|PLPP5|PIP4K2C|LYPLAL1|CDR2|SOX9,10040_ZCCHC9_P1P2_ENSG00000131732,ZCCHC9
Senescence-PRO,0.00132802124833997,0.00575475874280655,0.511349185531773,1.94356531499521,0,108,IGFBP7|CDKN1A|SERPINE1|FAS|PLAT|BMP2|TIMP2|CDK6|CDKN2A|SERPINE2|ANGPTL4|UBA52|IGFBP3|MIF|IL6ST|ANGPT1|MMP2|UBC|CDKN2B|CTSB|CCL2|SPP1|PAPPA|IGFBP6,10040_ZCCHC9_P1P2_ENSG00000131732,ZCCHC9
Senescence-ANTI,0.00694444444444444,0.0180555555555556,-0.738574508885879,-3.68296809417665,0,300,TUBB|STMN1|HMGN2|RANBP1|PTTG1|DEK|HNRNPD|NAP1L1|HMGA1|CDKN3|DTYMK|TK1|BIRC5|HNRNPU|SRSF2|NCL|NASP|SNRPB|RRM2|TMPO|PRKDC|KPNB1|MCM7|PRC1|DUT|UBE2S|RAN|SFPQ|MKI67|ANP32E|SMC4|MAD2L1|PA2G4|DNMT1|TPX2|RPA3|CENPM|CENPF|SNRPD1|JPT1|NUSAP1|XPO1|HSPA8|SMC3|PSIP1|MCM4|PAICS|HMGB3|PBK|HELLS|UBE2T|DLGAP5|ATAD2|HMGB2|PCNA|MCM3|KIF20B|RBBP7|HMMR|KIF11|CCNA2|ILF3|BRCA1|CBX5|CKS2|XRCC6|GINS2|CCNB2|DIAPH3|CDC20|SMC2|ORC6|KPNA2|ODC1|CKS1B|USP1|DCTPP1|CDCA3|NSD2|MCM6|TOP2A|RAD21|EXOSC8|EZH2|POP7|NCAPD2|LMNB1|MELK|MCM5|SSRP1|CENPE|TACC3|G3BP1|LBR|NDC80|SMC1A|KIF22|CTPS1|KIF4A|TROAP|PLK1|DEPDC1|BUB1B|CDK1|CHEK1|KIF23|UBE2C|GSPT1|KNL1|BUB1|MT2A|CIT|BRCA2|AURKB|RACGAP1|MSH2|KIF2C|E2F1|UCK2|RFC2|TIMELESS|MYBL2|SMARCC1|SPC25|ASF1B|NEK2|AURKA|LIG1|CDC6|RAD1|POLD2|IPO7|SRSF10|TRA2B|DDX39A|TRIP13|BUB3|RAD51AP1|CNOT9|POLA2|RBL1|FBXO5|DBF4|CDC45|SPAG5|CDC25B|TTK|CENPA|PSMC3IP|LYAR|EWSR1|MCM2|POLD3|NOP56|BARD1|CDCA8|NUDT21|KIF15|RFC3|SPC24|CSE1L|DKC1|NUP107|WEE1|RPA2|SRSF1|TOP1|INCENP|CHAF1A|NUMA1|RBM14|PRIM2|UBR7|CCNF|MLH1|CDK4|GINS4|AK2|RPA1|MXD3|MTHFD2|SAP30|PLK4|NUP50|TCF19|NOLC1|STIL|POLQ|POLE|SMC6|PRPF4B|RFC1|CASP8AP2|NBN|DSCC1|DONSON|NME1|TFDP1|MRE11|TENT4A|SLBP|CBX1|SHMT1,10040_ZCCHC9_P1P2_ENSG00000131732,ZCCHC9
Redox-PRO,0.0303398058252427,0.0657362459546926,0.313617055862167,1.30554363294125,24,232,NDUFA4|BAX|UQCR11|ATP6V0E1|COX6A1|FTL|ATP6V1G1|ATP5F1E|ATP6V1F|NDUFC1|NDUFB2|ISCU|PDLIM1|ATP6V1E1|COX6B1|COX7C|CYB5R3|NDUFB4|ATP5PD|COX5B|ETFB|ATOX1|ATP6AP1|MSRA|G6PD|RETSAT|PRDX2|ATP6V1H|GPX4|COX6C|ATP5ME|NDUFA3|NDUFS4|COX11|COX7B|COX4I1|ATP6V0B|NDUFB8|HADHA|ATP6V0C|HADHB|DECR1|SURF1|VDAC2|NDUFB7|NDUFS6|STK25|MGST1|UQCR10|NDUFA1|ETFA|FDX1|GLUD1|ACAA1|MRPL34|UQCRH|NDUFAB1|UQCRQ|ABCC1|IDH3G|NDUFS3|NDUFS8|UQCRC2,10040_ZCCHC9_P1P2_ENSG00000131732,ZCCHC9
Redox-ANTI,0.452554744525548,0.504566210045662,-0.411356275390978,-1.00871265976962,185,10,BRCA1|SOD2|SOD1,10040_ZCCHC9_P1P2_ENSG00000131732,ZCCHC9
Inflammation-PRO,0.00118906064209275,0.00575475874280655,0.471777390075673,1.99397160700037,0,268,FN1|CDKN1A|SERPINE1|SAT1|TIMP1|TFPI2|FAS|GADD45A|CD44|PLAT|BMP2|CFH|CD46|TIMP2|DRAM1|IL17RA|PCDH7|DNAJB4|CCND1|IL6ST|JAG1|PNRC1|PLK2|ABCA1|F3|IFNGR1|CTSB|CCL2|CPQ|CFLAR|ADAM9|CCN1|SQSTM1|LAMP2|LRP1|B4GALT1|IFNGR2|CTSD|CASP3|IRS2|CBLB|TNFRSF12A|ATOX1|SLC11A2|PMEPA1|NFAT5|PRCP|DUSP1|PDLIM5|NINJ1|EDN1|LY6E|TAP1|ANXA5|STAT2|STAM2|SERPINB2,10040_ZCCHC9_P1P2_ENSG00000131732,ZCCHC9
Inflammation-ANTI,0.465753424657534,0.504566210045662,0.317811612674022,1.0058885852172,305,39,GRN|RPS19|PLK2|CYLD|MDK|SHARPIN|GSTP1|STAT3|SELENOS|FNDC4,10040_ZCCHC9_P1P2_ENSG00000131732,ZCCHC9
Age-UP,0.487915407854985,0.704766700234978,-0.224819679863624,-0.979060228453129,322,141,SFRP1|SLC16A3|TMEM33|TOMM34|PAQR4|ALDH1A3|SEC14L2|MARCKSL1|THAP7|SLC16A1|NETO2|GOT2|SLC25A39|NSFL1C|PITPNA|DUSP4|PES1|UBL4A|STK11|B4GALT1|SCARB1|GGA2|DCXR|MRPS18A|CTDSP1|TMEM161A|SFXN4|SLC2A1|DENND1A|SLC19A1|MRPL38,10041_ZCRB1_P1P2_ENSG00000139168,ZCRB1
Age-DOWN,0.954022988505747,0.954022988505747,-0.182713365398903,-0.726483021658425,580,80,ARL6IP6|PHF19|NRP1|SMCHD1|HHIP|LSM14A|MED28|CGGBP1|RAB22A|PTEN|FAM133B|AP1S2|CLK1|UHRF1|WRN|CETN3|PLA2G4A|FRYL|FANCL|PRPF38B|ARHGAP21|KRAS|FLCN|DDAH2|RAB8B|ZXDC|WBP4|SNX6|TSEN54|WASF1|SPOPL|ID2,10041_ZCRB1_P1P2_ENSG00000139168,ZCRB1
ARE,0.0121580547112462,0.0395136778115502,0.308707047181446,1.44633387272786,3,151,EGR1|FTH1|TXN|TUBA1A|CITED2|SOD1|VIM|PIGQ|PRDX5|FDXR|KLF9|CYP1B1|LAMB2|PDGFC|TNIK|PSME1|FAS|PDE5A|CYBC1|RPL38|STAT2|GSTP1|OBSL1|MAFK|SNHG8|NAGLU|MIA2|DDIT4|SNHG32|NME3|DKK1|JUND|FTL|DDIT3|PRDX2|TBC1D9|COMTD1|DHRS3|TXNRD2|TMUB2,10041_ZCRB1_P1P2_ENSG00000139168,ZCRB1
